,type,Ret,IR,Calmar,Turnover,PNL,Cost,Asset,threshold,Sample,fee
173,IC.CFE,-0.0421380343384606,-0.5809059784525594,-0.5180454726526882,0.17956786309650777,683840.0,10828181.600000001,323188991.7333335,0.2,out_of_sample,0.0005
174,IF.CFE,0.03005532664615318,0.48352289927197273,0.5363396172343702,0.17591549430637737,18004200.0,10768658.400000002,340568874.93333316,0.2,out_of_sample,0.0005
175,IH.CFE,0.010576297107692282,0.16012766416131993,0.29081218665540737,0.17758994568056927,13369920.0,10823774.4,335879478.93333334,0.2,out_of_sample,0.0005
176,ALL,0.008033752467692609,0.12203862588094641,0.13151401776299304,0.2124449299076597,44512960.0,38710805.440000005,1005802154.5600002,0.25,out_of_sample,0.0005
177,IC.CFE,-0.03177016543384554,-0.40844183244123766,-0.3505135082849905,0.2140487862941881,5249440.0,12897813.16,325684960.17333347,0.25,out_of_sample,0.0005
178,IF.CFE,0.03579068442461503,0.5218494989505301,0.5693126200876436,0.21071562995992704,21478440.0,12862164.120000001,341949609.2133332,0.25,out_of_sample,0.0005
179,IH.CFE,0.0200807384123088,0.27434516997352404,0.511493852620326,0.21257037346886398,17785080.0,12950828.16,338167585.1733336,0.25,out_of_sample,0.0005
180,ALL,0.021004713913847107,0.3023560807775654,0.3117044918418168,0.24491001984807886,59763280.0,44593208.84,1015170071.1600007,0.3,out_of_sample,0.0005
181,IC.CFE,-0.016830033119998936,-0.20507356862573317,-0.17192343888238037,0.24424987087240949,10647520.0,14699194.64,329281658.69333357,0.3,out_of_sample,0.0005
182,IF.CFE,0.03582002088000058,0.49093082887166584,0.5111466818143419,0.24566821380733816,23611440.0,14988101.64,341956671.69333345,0.3,out_of_sample,0.0005
183,IH.CFE,0.04402415398153997,0.5620579449012075,1.042818475070049,0.24481197486448897,25504320.0,14905912.56,343931740.77333367,0.3,out_of_sample,0.0005
184,ALL,0.03989620503692182,0.5473766332810543,0.5601611466142165,0.2752829346936699,78920740.0,50106814.14,1028813925.8599992,0.35,out_of_sample,0.0005
185,IC.CFE,0.006158211839998779,0.07218479253799903,0.0601848787468933,0.27188641125543295,17840800.0,16358267.52,334815865.81333303,0.35,out_of_sample,0.0005
186,IF.CFE,0.05105712278769191,0.6534756132572302,0.6883832536922622,0.2812652675788898,29451720.0,17160190.439999998,345624862.8933332,0.35,out_of_sample,0.0005
187,IH.CFE,0.06247328048307569,0.7663789911672776,1.4360509730126463,0.2726971252466868,31628220.0,16588356.179999998,348373197.153333,0.35,out_of_sample,0.0005
188,ALL,0.05756490290769138,0.7568560339080108,0.797905143876941,0.30515871600600025,97127140.0,55552487.9,1041574652.0999994,0.4,out_of_sample,0.0005
189,IC.CFE,0.01886254759384477,0.21408995844330547,0.18210893595052796,0.298079163899991,22512880.0,17971896.32,337874317.01333296,0.4,out_of_sample,0.0005
190,IF.CFE,0.07306225072615401,0.8874868798613712,0.9923667830877068,0.3137174031195222,36721080.0,19132019.64,350922393.6933334,0.4,out_of_sample,0.0005
191,IH.CFE,0.08076991040307599,0.9471288690074545,1.814053523643423,0.3036795809984876,37893180.0,18448571.94,352777941.3933331,0.4,out_of_sample,0.0005
192,ALL,0.07665586033846045,0.9781069329745973,1.0681661769116841,0.3328298958520193,115952280.0,60589714.2,1055362565.7999992,0.45,out_of_sample,0.0005
193,IC.CFE,0.034056672313844065,0.372413925068359,0.3231246480102143,0.31999726402460527,27514200.0,19315371.479999997,341532161.8533328,0.45,out_of_sample,0.0005
194,IF.CFE,0.09919905532615371,1.167349533963385,1.4305023010305915,0.34261883079118327,44772060.0,20890805.940000005,357214587.3933333,0.45,out_of_sample,0.0005
195,IH.CFE,0.09671185337538385,1.0968338016595498,2.0522299539010986,0.33587359274026923,43666020.0,20383536.78,356615816.5533331,0.45,out_of_sample,0.0005
196,ALL,0.0929222627261532,1.1645481011115526,1.3195513774448897,0.3560263361297829,131929240.0,64818716.92,1067110523.0799994,0.5,out_of_sample,0.0005
197,IC.CFE,0.05544543660922876,0.578355225955898,0.523697640335807,0.34066158986453426,33932440.0,20584464.520000003,346681308.8133328,0.5,out_of_sample,0.0005
198,IF.CFE,0.11333385888923057,1.3124226347192938,1.6836776109910387,0.36460220067954,49518780.0,22234702.860000003,360617410.4733333,0.5,out_of_sample,0.0005
199,IH.CFE,0.10998749267999998,1.2321501137234279,2.315639177913456,0.36281521784527443,48478020.0,21999549.54,359811803.7933333,0.5,out_of_sample,0.0005
200,ALL,0.11307246175384611,1.3816742872492147,1.610043419089597,0.39060608177424616,152812800.0,71149355.39999998,1081663444.6,0.6,out_of_sample,0.0005
201,IC.CFE,0.06862823346461476,0.6837903176778266,0.6161473748675623,0.3705485709841427,38958960.0,22437348.240000002,349854945.0933332,0.6,out_of_sample,0.0005
202,IF.CFE,0.14055685080923128,1.586441702929896,2.225784940948989,0.398889098123112,58159620.0,24321859.62,367171093.7133334,0.6,out_of_sample,0.0005
203,IH.CFE,0.1300323009876923,1.4309011464810015,2.932382164545006,0.4023805762154839,55694220.0,24390147.540000003,364637405.7933333,0.6,out_of_sample,0.0005
204,ALL,0.13255800272307727,1.5568268422044338,1.8569543296115354,0.4167131275611489,171743900.0,76007564.69999999,1095736335.3000002,0.7,out_of_sample,0.0005
205,IC.CFE,0.07624181409230761,0.7221443112345018,0.6545878721024468,0.39428344457746617,42252560.0,23898049.200000003,351687844.13333327,0.7,out_of_sample,0.0005
206,IF.CFE,0.17837166915692337,1.9139165527687552,2.8794754209652096,0.4224485144016581,68704080.0,25762752.240000002,376274661.09333336,0.7,out_of_sample,0.0005
207,IH.CFE,0.14306052492000051,1.5213838897422245,3.295660408976928,0.4334074237043224,60787260.0,26346763.260000005,367773830.07333344,0.7,out_of_sample,0.0005
208,ALL,0.1454115960830769,1.659336488450403,1.9973721585443345,0.43688258889116965,184754900.0,79735413.94,1105019486.06,0.8,out_of_sample,0.0005
209,IC.CFE,0.08358332543999875,0.7694869768830324,0.7054085310495999,0.4131885981543902,45188480.0,25066568.32,353455245.013333,0.8,out_of_sample,0.0005
210,IF.CFE,0.20577206927076938,2.1350961571036517,3.3130127013065414,0.4440508400405432,76597500.0,27059779.619999997,382871053.71333337,0.8,out_of_sample,0.0005
211,IH.CFE,0.14687939353846202,1.5129757211161192,3.0642511417090543,0.4534083284785758,62968920.0,27609066.0,368693187.33333343,0.8,out_of_sample,0.0005
212,ALL,0.15908001294461513,1.7655365188756835,2.1760015752836845,0.455156150610515,197966220.0,83075099.54,1114891120.4599998,0.9,out_of_sample,0.0005
213,IC.CFE,0.09198534378461387,0.8222307902549131,0.7584354051033773,0.4305643420759809,48302760.0,26158140.200000003,355477953.13333297,0.9,out_of_sample,0.0005
214,IF.CFE,0.23141281466769276,2.3277975460760576,3.704923296046146,0.46380062281790674,83953020.0,28242527.58,389043825.7533334,0.9,out_of_sample,0.0005
215,IH.CFE,0.15384188038153912,1.5268593996863598,2.9854825748643856,0.47110348693765736,65710440.0,28674431.76,370369341.5733335,0.9,out_of_sample,0.0005
216,ALL,0.17483015074153843,1.8841643198986062,2.4197313014544855,0.47133060825276907,212377020.0,86110800.02,1126266219.98,1.0,out_of_sample,0.0005
217,IC.CFE,0.09947360586461476,0.8626420617216477,0.8033056841252779,0.4436957580642242,50934600.0,26987250.44,357280682.89333314,1.0,out_of_sample,0.0005
218,IF.CFE,0.25736690844000004,2.503248305167886,4.0876969530064695,0.4829692334567657,91411620.0,29452919.82,395292033.5133333,1.0,out_of_sample,0.0005
219,IH.CFE,0.16764993792000019,1.60750831356854,3.2350528902280096,0.4873268332373175,70030800.0,29670629.760000005,373693503.5733334,1.0,out_of_sample,0.0005
220,ALL,0.1924552467415381,2.023853781484198,2.727452524701605,0.4848103711076526,227578060.0,88582604.02,1138995455.9799998,1.1,out_of_sample,0.0005
221,IC.CFE,0.11137194143999987,0.9492425097322355,0.9115412163387,0.4542998726972519,54443920.0,27632156.32,360145097.01333326,1.1,out_of_sample,0.0005
222,IF.CFE,0.2834293069384609,2.67141299418234,4.554474362557272,0.49977005819904263,98714940.0,30481958.700000003,401566314.63333315,1.1,out_of_sample,0.0005
223,IH.CFE,0.18256449184615411,1.7029945037241956,3.5499155047300586,0.5003611824266634,74419200.0,30468489.0,377284044.3333334,1.1,out_of_sample,0.0005
224,ALL,0.2064185252584605,2.122582314883986,2.9644352327430914,0.49528707480120804,239595020.0,90514973.97999999,1149080046.0199993,1.2,out_of_sample,0.0005
225,IC.CFE,0.12050140823999836,1.0164254453176034,1.004154657861022,0.46344587087895867,57198680.0,28189081.72,362342931.6133329,1.2,out_of_sample,0.0005
226,IF.CFE,0.3028306001538456,2.7769455145362816,4.909184196093403,0.5108792285645416,104076240.0,31172577.0,406236996.3333332,1.2,out_of_sample,0.0005
227,IH.CFE,0.1959235673815381,1.7739822165104442,3.8750510390118236,0.511536124960124,78320100.0,31153315.260000005,380500118.0733332,1.2,out_of_sample,0.0005
228,ALL,0.2187831952246141,2.198286132934789,3.1808618949249365,0.5042140518655561,250171200.0,92161114.56,1158010085.439999,1.3,out_of_sample,0.0005
229,IC.CFE,0.12723257536615204,1.061995486155398,1.0754697276460985,0.4711417161992334,59297400.0,28667335.560000002,363963397.7733329,1.3,out_of_sample,0.0005
230,IF.CFE,0.3196401298892302,2.853802652344109,5.221147374343846,0.5217179257418142,108781560.0,31831158.36,410283734.9733332,1.3,out_of_sample,0.0005
231,IH.CFE,0.20947688041846005,1.8355657930150004,4.165106032373971,0.5197825136556207,82092240.0,31662620.64,383762952.69333297,1.3,out_of_sample,0.0005
232,ALL,0.2251653641999992,2.2287890565810144,3.2671899330162075,0.5105673417183088,255927540.0,93308110.30000001,1162619429.6999993,1.4,out_of_sample,0.0005
233,IC.CFE,0.13093312524922954,1.0812531315319334,1.0956993933985881,0.4763126613260154,60497160.0,28976222.439999998,364854270.893333,1.4,out_of_sample,0.0005
234,IF.CFE,0.3260711717446152,2.888413124741532,5.337926382192845,0.5302973683396771,110838780.0,32340164.58,411831948.7533333,1.4,out_of_sample,0.0005
235,IH.CFE,0.2184917956061526,1.8667368603787184,4.331692645713675,0.5250919954892338,84591600.0,31991723.28,385933210.05333304,1.4,out_of_sample,0.0005
236,ALL,0.2257622493784606,2.22871355188513,3.255632952239646,0.5120876361331087,256637640.0,93587126.56,1163050513.4399993,1.5,out_of_sample,0.0005
237,IC.CFE,0.13093804506461418,1.0775798555774356,1.0881106340186926,0.4772512978066355,60559080.0,29036958.04,364855455.293333,1.5,out_of_sample,0.0005
238,IF.CFE,0.3275992935692307,2.8930540102993256,5.364111277499906,0.5334622851792352,111397920.0,32531423.400000002,412199829.9333333,1.5,out_of_sample,0.0005
239,IH.CFE,0.21874940950153735,1.868114267829896,4.350846063981584,0.5255493254134553,84680640.0,32018745.12,385995228.2133331,1.5,out_of_sample,0.0005
