,type,Ret,IR,Calmar,Turnover,PNL,Cost,Asset,threshold,Sample,fee
96,ALL,0.9104789606931019,6.011517649626269,35.280430116306924,0.17663341402534377,19697942.081113823,0.0,29697942.081113774,0.35,all_sample,0.0
97,BATUSDT,0.3492375029173795,2.915493923360049,5.145441800968602,0.174630730865689,503709.9813767341,0.0,1170376.6480433922,0.35,all_sample,0.0
98,BNBUSDT,1.4404347146660055,5.900273245410175,22.70040842956262,0.1761369519813159,2077558.5017009317,0.0,2744225.16836759,0.35,all_sample,0.0
99,BTCUSDT,0.8310046677135997,4.307644401942102,18.811508766775844,0.17668929202980826,1198569.2893841825,0.0,1865235.9560508477,0.35,all_sample,0.0
100,DASHUSDT,0.3252247468411615,3.186326061250508,9.73135936600663,0.17613363880991484,469076.05800103035,0.0,1135742.7246677086,0.35,all_sample,0.0
101,EOSUSDT,0.908857885636188,3.501841537686757,13.27060642709106,0.1744936377292617,1310858.040226553,0.0,1977524.7068932294,0.35,all_sample,0.0
102,ETCUSDT,1.3173220139749642,4.718898633272237,15.43704412721202,0.17907535003441183,1899991.3857574807,0.0,2566658.052424164,0.35,all_sample,0.0
103,ETHUSDT,1.2445273219341584,5.0748128503368894,24.112323910357205,0.1784962172191625,1794998.6153193503,0.0,2461665.28198601,0.35,all_sample,0.0
104,LINKUSDT,1.5410176039857384,5.2114092483793275,25.66895174516309,0.17741642689238224,2222630.565505173,0.0,2889297.2321718195,0.35,all_sample,0.0
105,LTCUSDT,1.061236600043721,4.0662857519983,16.597480293075964,0.1757948905158348,1530635.9242030967,0.0,2197302.5908697564,0.35,all_sample,0.0
106,NEOUSDT,0.5037304864204057,3.2259171712406856,7.6774519644692,0.17806536272179352,726537.3043104592,0.0,1393203.970977133,0.35,all_sample,0.0
107,QTUMUSDT,0.5956838025266818,3.9362457486242857,12.244977936272653,0.1768479585145095,859162.817769085,0.0,1525829.484435744,0.35,all_sample,0.0
108,TRXUSDT,0.8525277374448352,3.999041568110409,11.009310915936583,0.17467033123022005,1229612.3044181664,0.0,1896278.9710848182,0.35,all_sample,0.0
109,XLMUSDT,0.8085638216796605,3.0389486847609555,10.103727381093917,0.17773605725568356,1166202.5531562443,0.0,1832869.2198229013,0.35,all_sample,0.0
110,XRPUSDT,1.3832586526669024,4.118221220840234,9.491179240657821,0.17587588769777152,1995092.6929484985,0.0,2661759.3596151546,0.35,all_sample,0.0
111,ZECUSDT,0.4945568519451312,3.510193689907658,10.519439442631496,0.17743847688239708,713306.0470368349,0.0,1379972.7137035104,0.35,all_sample,0.0
112,ALL,0.9131986781112171,5.8949801482351925,28.530826135537254,0.1817699375482368,19756782.360232685,0.0,29756782.360232636,0.4,all_sample,0.0
113,BATUSDT,0.3513593311700003,2.894754871912635,5.250363190933139,0.17972735657198735,506770.3230086675,0.0,1173436.9896753307,0.4,all_sample,0.0
114,BNBUSDT,1.453459083313187,5.866744230132134,22.99134072429131,0.18155352322092866,2096343.7250343738,0.0,2763010.3917010287,0.4,all_sample,0.0
115,BTCUSDT,0.8397999646641785,4.306705679770759,18.705366850103548,0.18180114964940186,1211254.8653208192,0.0,1877921.5319874818,0.4,all_sample,0.0
116,DASHUSDT,0.32421256085986006,3.1117946192304204,8.942708736222574,0.1811822679754605,467616.16844870354,0.0,1134282.835115378,0.4,all_sample,0.0
117,EOSUSDT,0.9180011634919569,3.4496401245851502,13.644316023706969,0.17937176948433356,1324045.513736636,0.0,1990712.1804033155,0.4,all_sample,0.0
118,ETCUSDT,1.307629160102008,4.591213006405619,14.994470761355293,0.18447910978249804,1886011.2513130193,0.0,2552677.9179797,0.4,all_sample,0.0
119,ETHUSDT,1.2523485941089947,5.019635449794276,24.71975812808597,0.18411640369124974,1806279.3421273723,0.0,2472946.0087940386,0.4,all_sample,0.0
120,LINKUSDT,1.561001287867514,5.220495100438635,26.017520475440673,0.18272388415985763,2251453.3034752985,0.0,2918119.9701419426,0.4,all_sample,0.0
121,LTCUSDT,1.091800092419278,4.143609840197252,17.31777591108975,0.18076466853582238,1574718.0632823666,0.0,2241384.729949022,0.4,all_sample,0.0
122,NEOUSDT,0.486592549496925,2.9929408252384317,7.191811740549331,0.18347974718341636,701819.025727979,0.0,1368485.6923946515,0.4,all_sample,0.0
123,QTUMUSDT,0.5941822811959283,3.837006757329819,12.19763274827903,0.18189153598163516,856997.1532134942,0.0,1523663.8198801544,0.4,all_sample,0.0
124,TRXUSDT,0.8501087555685625,3.9024457645926627,11.27488944340836,0.1794069931634195,1226123.374089465,0.0,1892790.0407561185,0.4,all_sample,0.0
125,XLMUSDT,0.8131666741485116,3.033065790863063,10.22406035859991,0.1829241695886062,1172841.3096242568,0.0,1839507.9762909126,0.4,all_sample,0.0
