,type,Ret,IR,Calmar,Turnover,PNL,Cost,Asset,threshold,Sample,fee
359,XRPUSDT,1.5612208008423172,4.5454019937775305,12.202082844612201,0.10061566390496016,12947795.796939999,0.0,18503351.35249555,0.35,in_sample,0.0
360,ZECUSDT,1.146794646094981,3.7238187345441873,17.717533667556562,0.09981208636449436,9510802.629999999,0.0,15066358.185555598,0.35,in_sample,0.0
361,ALL,1.205034980629958,5.72151336094998,0.3670090681725535,0.09836810626063267,179888612.34815025,0.0,279888612.34815025,0.4,in_sample,0.0
362,ADAUSDT,1.4870858138173126,4.888362586483709,35.71414755912657,0.10115675583715741,12332966.252720006,0.0,17888521.80827562,0.4,in_sample,0.0
363,BNBUSDT,1.4416047207275406,5.346833974863974,24.0468485277643,0.09880267508068764,11955774.310599996,0.0,17511329.86615554,0.4,in_sample,0.0
364,BTCUSDT,0.6802875719421857,3.6344081734881097,11.811603962967464,0.1023826702669808,5641882.6599999955,0.0,11197438.215555532,0.4,in_sample,0.0
365,BTTUSDT,1.7439973033226468,4.563467510917328,21.96870695499588,0.0932237405653343,14463630.6034692,0.0,20019186.159024768,0.4,in_sample,0.0
366,DASHUSDT,1.210310029907777,3.681422639919542,19.033005508136185,0.10071003435164952,10037559.780000005,0.0,15593115.335555557,0.4,in_sample,0.0
367,DOGEUSDT,0.6679634657129575,2.569518215548753,8.108405822280442,0.057453918893490045,5539674.176261006,0.0,11095229.731816556,0.4,in_sample,0.0
368,EOSUSDT,0.9359346274870215,3.329697996031689,16.278521922399843,0.10196509772950249,7762060.580700001,0.0,13317616.136255568,0.4,in_sample,0.0
369,ETCUSDT,1.5564797374275403,4.774729838548686,38.37906252104047,0.10330885666843179,12908476.361200009,0.0,18464031.91675542,0.4,in_sample,0.0
370,ETHUSDT,1.017951999377837,4.529103372395803,15.575923392108885,0.10260969701679255,8442261.729999999,0.0,13997817.28555554,0.4,in_sample,0.0
371,LINKUSDT,1.078573291058447,3.6381888651988117,12.418827067495961,0.1026542528635011,8945017.077100001,0.0,14500572.632655574,0.4,in_sample,0.0
372,LTCUSDT,0.9315377127047508,3.452397130943112,16.566124985202585,0.09984382253629447,7725595.300000006,0.0,13281150.855555573,0.4,in_sample,0.0
373,NEOUSDT,1.3259965846315216,4.08121247352981,14.377745069334647,0.10246004142757043,10996992.223000009,0.0,16552547.778555563,0.4,in_sample,0.0
374,QTUMUSDT,1.479673549316448,4.051540627585727,17.103146842363685,0.10132256226774848,12271493.534000002,0.0,17827049.08955555,0.4,in_sample,0.0
375,TRXUSDT,1.2750047959356419,4.96319938559181,23.725925591575024,0.09822317156611267,10574097.993689999,0.0,16129653.549245555,0.4,in_sample,0.0
376,XLMUSDT,1.103438426574811,3.2690405965174545,12.907571330563492,0.10168388512346839,9151233.06971,0.0,14706788.625265604,0.4,in_sample,0.0
377,XMRUSDT,1.0333956225464582,3.6923926068067434,10.591165208236632,0.0999406783419194,8570341.550000004,0.0,14125897.105555579,0.4,in_sample,0.0
378,XRPUSDT,1.5499421023418047,4.491201225095626,11.726336185874903,0.10193490439709645,12854257.2757,0.0,18409812.83125557,0.4,in_sample,0.0
379,ZECUSDT,1.1714522965065406,3.7871320992909188,18.420371825943917,0.10094914775765033,9715297.869999997,0.0,15270853.425555578,0.4,in_sample,0.0
380,ALL,1.2131209811953636,5.745275561431848,0.37476077144334163,0.09905723949651778,181095697.15858182,0.0,281095697.1585818,0.45,in_sample,0.0
381,ADAUSDT,1.5081580092271945,4.936383359804234,36.22022157938195,0.10194090047322814,12507725.955520004,0.0,18063281.511075612,0.45,in_sample,0.0
382,BNBUSDT,1.4511523709245933,5.363553370301205,24.31200074505123,0.09946548321047784,12034956.592199996,0.0,17590512.147755522,0.45,in_sample,0.0
383,BTCUSDT,0.6758101098582205,3.603211483477314,11.707809536897763,0.10306754932738067,5604749.369999995,0.0,11160304.925555525,0.45,in_sample,0.0
384,BTTUSDT,1.7467450100741573,4.566564524780433,21.67902998408453,0.09391060791601591,14486418.376927799,0.0,20041973.932483356,0.45,in_sample,0.0
385,DASHUSDT,1.2194584614507895,3.6933036946658975,19.376091170458256,0.10145651988433509,10113431.190000007,0.0,15668986.74555554,0.45,in_sample,0.0
386,DOGEUSDT,0.663513763930691,2.543009477505997,8.077299913991958,0.057859649028797464,5502771.112964007,0.0,11058326.668519562,0.45,in_sample,0.0
387,EOSUSDT,0.94266116383978,3.335891848173304,16.595103225010845,0.10261161951529094,7817846.296000001,0.0,13373401.851555558,0.45,in_sample,0.0
388,ETCUSDT,1.5691791330126204,4.798825262359584,39.42817502568095,0.10402188672994067,13013797.261800006,0.0,18569352.817355428,0.45,in_sample,0.0
389,ETHUSDT,1.0239543127928434,4.53555002971285,15.81699857860029,0.10338434951454671,8492041.189999998,0.0,14047596.745555563,0.45,in_sample,0.0
390,LINKUSDT,1.0952979532107907,3.6843503956643966,12.175692682169736,0.10345031756577355,9083721.038900003,0.0,14639276.59445555,0.45,in_sample,0.0
391,LTCUSDT,0.9375498894095009,3.4668523819361954,16.68763528252828,0.10059095499957774,7775456.560000006,0.0,13331012.115555584,0.45,in_sample,0.0
392,NEOUSDT,1.3307575224858932,4.084744846139284,14.29425657607089,0.10324451425281524,11036476.485000009,0.0,16592032.040555572,0.45,in_sample,0.0
393,QTUMUSDT,1.4917200436410172,4.0775259670020745,17.311064568925627,0.10204424401533589,12371399.677000001,0.0,17926955.232555546,0.45,in_sample,0.0
394,TRXUSDT,1.2789769905644108,4.966950860680111,23.4050242929004,0.09880911293506493,10607040.90919,0.0,16162596.464745563,0.45,in_sample,0.0
395,XLMUSDT,1.1188266900329564,3.3093958019015597,13.327745771322707,0.10243897184473025,9278853.770650001,0.0,14834409.326205589,0.45,in_sample,0.0
396,XMRUSDT,1.046254132938753,3.7324420941477805,10.692241420879501,0.10069472087823561,8676982.050000004,0.0,14232537.605555601,0.45,in_sample,0.0
397,XRPUSDT,1.5519329611629293,4.487403211447712,11.73034146977604,0.10252959733449846,12870768.22243,0.0,18426323.777985558,0.45,in_sample,0.0
398,ZECUSDT,1.1842291429593972,3.8203343045857743,19.013925887767133,0.10150931151127483,9821261.1,0.0,15376816.655555582,0.45,in_sample,0.0
399,ALL,1.2162286183600441,5.754100927680033,0.37736791550127885,0.09936762927337957,181559607.78874764,0.0,281559607.78874767,0.5,in_sample,0.0
400,ADAUSDT,1.524884085118141,4.9727931859847105,36.62191833212079,0.1022309301671198,12646441.641990006,0.0,18201997.19754562,0.5,in_sample,0.0
401,BNBUSDT,1.4530833971454862,5.365991203464383,24.365013299027574,0.09975015498318203,12050971.324499995,0.0,17606526.88005551,0.5,in_sample,0.0
402,BTCUSDT,0.6743486138857512,3.5933562002425408,11.683689477145247,0.1033378531552914,5592628.629999995,0.0,11148184.185555536,0.5,in_sample,0.0
403,BTTUSDT,1.7432692225658237,4.557277449256509,21.611904983136156,0.0941186936672564,14457592.3538136,0.0,20013147.909369152,0.5,in_sample,0.0
404,DASHUSDT,1.2210024931424632,3.6915390772230197,19.396329134418156,0.10178933686666483,10126236.430000007,0.0,15681791.985555552,0.5,in_sample,0.0
405,DOGEUSDT,0.6585609608183995,2.520627314515377,7.971454061858168,0.058022540428234674,5461695.639664007,0.0,11017251.195219565,0.5,in_sample,0.0
406,EOSUSDT,0.9446868296521409,3.3355204017061273,16.929864198210538,0.10296264524523054,7834645.9103000015,0.0,13390201.46585556,0.5,in_sample,0.0
407,ETCUSDT,1.5770550236762406,4.808092926071669,39.84004057864954,0.10435260171355082,13079115.008000009,0.0,18634670.56355543,0.5,in_sample,0.0
408,ETHUSDT,1.0269886284817618,4.545059352899085,16.0176711038938,0.10370580769880335,8517205.919999996,0.0,14072761.475555556,0.5,in_sample,0.0
409,LINKUSDT,1.1027644254091664,3.7035841145946233,12.015222426357862,0.10384557579734385,9145643.322600003,0.0,14701198.878155552,0.5,in_sample,0.0
410,LTCUSDT,0.9362226909291155,3.4580386245728905,16.65330931406324,0.10091855965947395,7764449.600000007,0.0,13320005.155555585,0.5,in_sample,0.0
411,NEOUSDT,1.3303822613285659,4.078869919714177,14.214080320769844,0.10360806058238038,11033364.302000009,0.0,16588919.85755559,0.5,in_sample,0.0
412,QTUMUSDT,1.4973259376952495,4.088809910793819,17.364230692492445,0.10235160881641425,12417891.480999999,0.0,17973447.036555544,0.5,in_sample,0.0
413,TRXUSDT,1.27746119186078,4.958026751951522,23.37728547840776,0.09907450635680416,10594469.81606,0.0,16150025.371615566,0.5,in_sample,0.0
414,XLMUSDT,1.125593232576219,3.3266366046585674,13.564115277681502,0.10278253556383647,9334971.272450002,0.0,14890526.828005593,0.5,in_sample,0.0
415,XMRUSDT,1.0511833915705502,3.7464028414144193,10.727600405840722,0.10111758936707503,8717862.260000004,0.0,14273417.81555561,0.5,in_sample,0.0
416,XRPUSDT,1.5586616906676019,4.500578542699812,11.79758911936095,0.10284952539090784,12926572.126369998,0.0,18482127.681925565,0.5,in_sample,0.0
417,ZECUSDT,1.1886410539573324,3.8307896861340383,19.29179434912983,0.1017988014612626,9857850.75,0.0,15413406.30555558,0.5,in_sample,0.0
418,ALL,1.2182468494204834,5.7607985134424755,0.3791278157541966,0.09950803699435691,181860890.98027003,0.0,281860890.9802701,0.6,in_sample,0.0
419,ADAUSDT,1.5359248053228263,4.9933370539558615,36.88707445618937,0.10239445061010845,12738006.519030007,0.0,18293562.074585617,0.6,in_sample,0.0
420,BNBUSDT,1.453178349359829,5.364616281985761,24.371726185973227,0.09984914725757185,12051758.799199997,0.0,17607314.354755506,0.6,in_sample,0.0
421,BTCUSDT,0.6728812095856823,3.584973989484672,11.639887100352654,0.10345842956477294,5580458.889999995,0.0,11136014.445555536,0.6,in_sample,0.0
422,BTTUSDT,1.7414680867711354,4.5527422869682015,21.581610474814976,0.094218404588259,14442654.852046,0.0,19998210.40760156,0.6,in_sample,0.0
423,DASHUSDT,1.2180467943840316,3.6782037721459133,19.2969844731276,0.10198339035217564,10101723.700000007,0.0,15657279.255555544,0.6,in_sample,0.0
424,DOGEUSDT,0.6598162208343384,2.5230855265678103,7.9591256330954145,0.058073490759481566,5472105.986714007,0.0,11027661.542269561,0.6,in_sample,0.0
425,EOSUSDT,0.9424532180554449,3.324178508989395,17.250253497306705,0.10314690851798651,7816121.7228000015,0.0,13371677.278355565,0.6,in_sample,0.0
426,ETCUSDT,1.58881072801023,4.824309176036972,40.338122474616384,0.10450556645639565,13176609.519400008,0.0,18732165.074955467,0.6,in_sample,0.0
427,ETHUSDT,1.0289641525726094,4.553194665270988,16.190157602209673,0.10383390256390017,8533589.689999998,0.0,14089145.245555565,0.6,in_sample,0.0
428,LINKUSDT,1.1070124324662902,3.714484740534949,12.0593373030222,0.10406376086609483,9180873.655100003,0.0,14736429.210655555,0.6,in_sample,0.0
429,LTCUSDT,0.9362530754081249,3.457058445442294,16.644160552381717,0.10103095899394138,7764701.590000005,0.0,13320257.145555586,0.6,in_sample,0.0
430,NEOUSDT,1.3298044504022053,4.075609020711877,14.208046503310777,0.10371818520159126,11028572.297000011,0.0,16584127.852555582,0.6,in_sample,0.0
431,QTUMUSDT,1.4998251470056427,4.094121604080908,17.382197571928817,0.10246363102617935,12438618.371,0.0,17994173.92655555,0.6,in_sample,0.0
432,TRXUSDT,1.2774959733304514,4.95754607871234,23.377921972378022,0.09919766830785783,10594758.271969996,0.0,16150313.827525567,0.6,in_sample,0.0
433,XLMUSDT,1.1290505619392908,3.3355259788715235,13.672427955341115,0.10293729051230915,9363644.21517,0.0,14919199.770725587,0.6,in_sample,0.0
434,XMRUSDT,1.0532926138802532,3.7522434111701437,10.74178425829317,0.10133903683219221,8735354.840000004,0.0,14290910.395555602,0.6,in_sample,0.0
435,XRPUSDT,1.5603347692134686,4.5039117889442295,11.816192302844817,0.10296440272517028,12940447.600839999,0.0,18496003.15639557,0.6,in_sample,0.0
436,ZECUSDT,1.1938307010268432,3.8449513056380584,19.60684610149998,0.1019660407624362,9900890.459999999,0.0,15456446.015555575,0.6,in_sample,0.0
437,ALL,1.2183706777103642,5.7613179133356,0.379171612610749,0.09951298908841691,181879376.16916004,0.0,281879376.1691601,0.7,in_sample,0.0
438,ADAUSDT,1.5361747514788076,4.994154522630445,36.8930772125963,0.10239453624556669,12740079.417230006,0.0,18295634.972785622,0.7,in_sample,0.0
439,BNBUSDT,1.4535219230107577,5.365894710345474,24.377488371288496,0.09984961289557291,12054608.185699996,0.0,17610163.741255507,0.7,in_sample,0.0
440,BTCUSDT,0.6726508137481048,3.5837516633657693,11.63393398676335,0.10345864785514529,5578548.129999994,0.0,11134103.685555534,0.7,in_sample,0.0
441,BTTUSDT,1.7415515132828605,4.552961115435077,21.5826443602436,0.09422107203909805,14443346.739726,0.0,19998902.295281563,0.7,in_sample,0.0
442,DASHUSDT,1.2183537645588418,3.679092510904269,19.30489000643875,0.10201653099800577,10104269.520000007,0.0,15659825.07555554,0.7,in_sample,0.0
443,DOGEUSDT,0.6598726709857495,2.5232583966806668,7.95980657095796,0.058073803046412145,5472574.149214007,0.0,11028129.704769563,0.7,in_sample,0.0
444,EOSUSDT,0.942657122386952,3.3248845481583733,17.256119979480747,0.10316220254566873,7817812.778700002,0.0,13373368.334255565,0.7,in_sample,0.0
445,ETCUSDT,1.5891868516628112,4.825257407922102,40.35443581354979,0.1045116179074921,13179728.855400007,0.0,18735284.41095547,0.7,in_sample,0.0
446,ETHUSDT,1.0289019475292511,4.552918910314724,16.17999103792536,0.1038367606083278,8533073.799999997,0.0,14088629.355555566,0.7,in_sample,0.0
447,LINKUSDT,1.1070124324662902,3.714484740534949,12.0593373030222,0.10406376086609483,9180873.655100003,0.0,14736429.210655555,0.7,in_sample,0.0
448,LTCUSDT,0.9363739332635961,3.4574873522591636,16.646309092774604,0.10103095899394138,7765703.910000006,0.0,13321259.465555586,0.7,in_sample,0.0
449,NEOUSDT,1.3298044504022053,4.075609020711877,14.208046503310777,0.10371818520159126,11028572.297000011,0.0,16584127.852555582,0.7,in_sample,0.0
450,QTUMUSDT,1.4998318909395727,4.094139803305992,17.382275730634326,0.10246443709887565,12438674.300999999,0.0,17994229.85655555,0.7,in_sample,0.0
451,TRXUSDT,1.2778571249059005,4.958890925280922,23.384530974306255,0.0992036973720666,10597753.43886,0.0,16153308.994415566,0.7,in_sample,0.0
452,XLMUSDT,1.1291216596451024,3.335729994849437,13.673792196753991,0.10294072317052205,9364233.855390001,0.0,14919789.410945589,0.7,in_sample,0.0
453,XMRUSDT,1.0533423788795648,3.752416620243651,10.742953914536692,0.10134214344527183,8735767.560000004,0.0,14291323.115555601,0.7,in_sample,0.0
454,XRPUSDT,1.560187953904453,4.503487618011414,11.815080491483204,0.10296440272517028,12939230.00584,0.0,18494785.56139557,0.7,in_sample,0.0
455,ZECUSDT,1.1942690157357219,3.8458544066827196,19.61404475121942,0.10198071057668086,9904525.569999998,0.0,15460081.125555579,0.7,in_sample,0.0
456,ALL,0.2778449889570319,2.495932126330161,0.053476629353756,0.03448947956012521,18576918.953439996,0.0,118576918.95343986,0.05,out_of_sample,0.0
457,ADAUSDT,0.2530150270242142,1.611649979724469,2.956875459215551,0.03644699427844731,939820.5309999995,0.0,6495376.08655557,0.05,out_of_sample,0.0
458,BNBUSDT,0.33000306075191466,2.9813440579366737,9.695034881549523,0.036348229787386145,1225791.4299999997,0.0,6781346.985555533,0.05,out_of_sample,0.0
459,BTCUSDT,0.2169212348000542,2.021438541071064,4.442424248517459,0.03733641407148266,805750.6799999991,0.0,6361306.235555504,0.05,out_of_sample,0.0
460,BTTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,5555555.555555556,0.05,out_of_sample,0.0
461,DASHUSDT,0.42256527514973496,2.846724326088387,6.428889330011867,0.036150092400627346,1569612.3900000004,0.0,7125167.945555555,0.05,out_of_sample,0.0
462,DOGEUSDT,0.5009946609390212,2.7178419779147522,8.567363577724828,0.03653766750827876,1860937.1696600001,0.0,7416492.72521553,0.05,out_of_sample,0.0
463,EOSUSDT,0.33355128799822426,2.2041183029846914,5.766361873992712,0.03639546678676282,1238971.2669999998,0.0,6794526.822555556,0.05,out_of_sample,0.0
464,ETCUSDT,0.581921672535844,3.1062951516043076,7.789371499428315,0.03702317558895826,2161539.3429999985,0.0,7717094.8985555805,0.05,out_of_sample,0.0
465,ETHUSDT,0.4537889142195625,3.231094501580382,8.512366179128268,0.03723277287707505,1685592.1300000008,0.0,7241147.685555542,0.05,out_of_sample,0.0
466,LINKUSDT,0.3042729514227711,1.8275318856446767,3.9814250619569393,0.036973204599363735,1130217.324000001,0.0,6685772.879555537,0.05,out_of_sample,0.0
467,LTCUSDT,0.2076109455693982,1.4923212526570868,2.417823726170983,0.03643829726123604,771167.75,0.0,6326723.305555534,0.05,out_of_sample,0.0
468,NEOUSDT,0.26668347380733887,1.6792507558686,2.5020007839598897,0.03588369351287272,990591.7719999994,0.0,6546147.327555546,0.05,out_of_sample,0.0
469,QTUMUSDT,0.1856436138193619,1.1818789353336778,2.524604143846785,0.036486990770220704,689570.4250000003,0.0,6245125.980555558,0.05,out_of_sample,0.0
470,TRXUSDT,0.16250440808642558,1.2662504796909522,2.714286286904322,0.03650612732550608,603620.1916299999,0.0,6159175.747185563,0.05,out_of_sample,0.0
471,XLMUSDT,0.2290128500983531,1.7595652024039368,4.707131503569901,0.03590141872186197,850664.8040500003,0.0,6406220.359605566,0.05,out_of_sample,0.0
472,XMRUSDT,0.11839784144919538,0.7396334492141586,0.9302355373378912,0.03662410180618645,439787.0100000006,0.0,5995342.565555516,0.05,out_of_sample,0.0
473,XRPUSDT,0.12275023914538334,0.8709651250445214,1.5691853562445721,0.03606288208533402,455953.9261000003,0.0,6011509.481655575,0.05,out_of_sample,0.0
474,ZECUSDT,0.3115723444097595,1.7539261443911516,3.9090945075683967,0.03646310270065365,1157330.809999998,0.0,6712886.365555531,0.05,out_of_sample,0.0
475,ALL,0.4485746104217362,3.2560927375891353,0.06848233464045837,0.056482294610456577,29992026.17854,0.0,129992026.17854002,0.1,out_of_sample,0.0
476,ADAUSDT,0.45428550214054264,2.3034712027885145,6.370447914697299,0.06058613581804528,1687436.6983999992,0.0,7242992.25395558,0.1,out_of_sample,0.0
477,BNBUSDT,0.5277335249964208,3.70323510048666,10.451550400844742,0.05941700083354773,1960258.2799999998,0.0,7515813.835555579,0.1,out_of_sample,0.0
478,BTCUSDT,0.2920294012142696,2.09594245341192,4.25614584996511,0.06119898497346627,1084738.8399999973,0.0,6640294.395555542,0.1,out_of_sample,0.0
479,BTTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,5555555.555555556,0.1,out_of_sample,0.0
480,DASHUSDT,0.6479252221055153,3.5443875685076285,8.818356481936963,0.05927118226333985,2406708.540000001,0.0,7962264.095555558,0.1,out_of_sample,0.0
481,DOGEUSDT,0.7533016048543688,3.422266236323029,10.56922450861152,0.06005025308652024,2798127.5365499994,0.0,8353683.092105555,0.1,out_of_sample,0.0
482,EOSUSDT,0.4995700212883097,2.6595969588840918,7.057657843776868,0.05938101170107228,1855645.3669999992,0.0,7411200.922555575,0.1,out_of_sample,0.0
483,ETCUSDT,0.761775154261767,3.3384909952562247,8.170018067933759,0.060868533364762695,2829602.408999998,0.0,8385157.964555537,0.1,out_of_sample,0.0
484,ETHUSDT,0.6121423561577523,3.446807991966107,8.06920316069839,0.061139368118626476,2273793.620000002,0.0,7829349.175555527,0.1,out_of_sample,0.0
485,LINKUSDT,0.48701553807300535,2.393611680585869,5.844944387685134,0.06060999775861348,1809011.927000003,0.0,7364567.482555551,0.1,out_of_sample,0.0
486,LTCUSDT,0.4123365544353832,2.4158806226818905,3.9899436668843795,0.05905942422158625,1531617.9599999986,0.0,7087173.515555581,0.1,out_of_sample,0.0
487,NEOUSDT,0.44785095948178416,2.259153935879867,3.7081132860731985,0.05860950398741534,1663535.685999998,0.0,7219091.241555562,0.1,out_of_sample,0.0
488,QTUMUSDT,0.3958606433853471,1.966594521071924,4.385208137262883,0.05984670057860905,1470418.4350000008,0.0,7025973.990555542,0.1,out_of_sample,0.0
489,TRXUSDT,0.3347306411309244,2.112003908197638,5.3260118818222475,0.05986115782882353,1243351.9565600005,0.0,6798907.512115566,0.1,out_of_sample,0.0
490,XLMUSDT,0.38040031640593386,2.3866639418249354,5.45377429026625,0.05882287853181372,1412991.2818300002,0.0,6968546.837385563,0.1,out_of_sample,0.0
491,XMRUSDT,0.22596677400717013,1.146072953518219,1.8512615176485292,0.0600024267954167,839350.2000000004,0.0,6394905.755555553,0.1,out_of_sample,0.0
492,XRPUSDT,0.2504105879932004,1.4829616638208354,3.4036064119373415,0.05876439574925966,930146.3812000006,0.0,6485701.936755565,0.1,out_of_sample,0.0
493,ZECUSDT,0.5910081856595478,2.73122424526032,6.405867010027125,0.05919234737729984,2195291.0599999987,0.0,7750846.615555538,0.1,out_of_sample,0.0
494,ALL,0.5378603916533987,3.5920040903411596,0.07825442796991729,0.07137122373297794,35961738.74331,0.0,135961738.74330997,0.15,out_of_sample,0.0
495,ADAUSDT,0.5869513394302102,2.740128253001207,8.074686701677521,0.07617778329768968,2180221.965399999,0.0,7735777.52095557,0.15,out_of_sample,0.0
496,BNBUSDT,0.6054897812299799,3.8885132862980716,9.572403764082654,0.07464066583792332,2249082.7300000004,0.0,7804638.285555551,0.15,out_of_sample,0.0
497,BTCUSDT,0.30247703787331226,1.9740881159261348,3.7462665373535895,0.07750808104206144,1123546.4299999962,0.0,6679101.985555549,0.15,out_of_sample,0.0
498,BTTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,5555555.555555556,0.15,out_of_sample,0.0
499,DASHUSDT,0.7843107413638343,3.9562431256201696,10.257571282175059,0.0747032849695674,2913310.5100000016,0.0,8468866.06555554,0.15,out_of_sample,0.0
500,DOGEUSDT,0.9037272502208824,3.8047677905843837,11.981476273683647,0.07575096535834376,3356881.3448399995,0.0,8912436.900395554,0.15,out_of_sample,0.0
501,EOSUSDT,0.5717678370337016,2.805837040780543,7.598764525915929,0.07466874707207852,2123823.072999999,0.0,7679378.628555549,0.15,out_of_sample,0.0
502,ETCUSDT,0.8813140658626619,3.575772829710833,9.724878206524297,0.07702336784809447,3273627.9069999964,0.0,8829183.462555563,0.15,out_of_sample,0.0
503,ETHUSDT,0.6684562376629613,3.4224171955329736,7.947037955438996,0.07790361430491938,2482970.6900000023,0.0,8038526.245555533,0.15,out_of_sample,0.0
504,LINKUSDT,0.5745730382681887,2.601193096698417,6.874152346214369,0.07626262563708863,2134242.9510000036,0.0,7689798.506555544,0.15,out_of_sample,0.0
505,LTCUSDT,0.5054261393792083,2.7241358828627145,4.765121596721389,0.07451134816626813,1877397.8299999982,0.0,7432953.385555571,0.15,out_of_sample,0.0
506,NEOUSDT,0.5936522011590883,2.742305539539963,5.676517898631413,0.0743665595058648,2205112.215999998,0.0,7760667.771555544,0.15,out_of_sample,0.0
507,QTUMUSDT,0.520648240558245,2.345259097535384,5.441509456965364,0.07562136027007836,1933940.0970000015,0.0,7489495.652555582,0.15,out_of_sample,0.0
508,TRXUSDT,0.3883197895358099,2.252941418591578,5.06157409379112,0.07487187151232948,1442408.0462400005,0.0,6997963.601795561,0.15,out_of_sample,0.0
509,XLMUSDT,0.45617610615903276,2.630787373039754,5.640772925532701,0.07514347792727002,1694459.3187300006,0.0,7250014.874285551,0.15,out_of_sample,0.0
510,XMRUSDT,0.2787746136561341,1.3228300498334815,2.125830670173008,0.07612359850012215,1035504.1300000001,0.0,6591059.685555542,0.15,out_of_sample,0.0
511,XRPUSDT,0.287782926733979,1.6019338260120386,3.624158891192195,0.07456096749777459,1068965.3741000006,0.0,6624520.929655578,0.15,out_of_sample,0.0
512,ZECUSDT,0.7716397036339411,3.3201604455058624,8.519869017924917,0.0748437084461287,2866244.129999999,0.0,8421799.685555551,0.15,out_of_sample,0.0
513,ALL,0.5938886068283038,3.787393182750704,0.08714246933284833,0.08115587318401353,39707826.143759996,0.0,139707826.14375997,0.2,out_of_sample,0.0
514,ADAUSDT,0.6542153893003139,2.917766367723426,8.964118260376404,0.08702599762350147,2430073.2718999987,0.0,7985628.827455568,0.2,out_of_sample,0.0
515,BNBUSDT,0.6566268616902879,4.036598883820924,10.060153788706296,0.08460669102889998,2439030.6500000004,0.0,7994586.205555567,0.2,out_of_sample,0.0
516,BTCUSDT,0.3152296669940201,1.9732140309113546,3.9355358414243073,0.08819056705750991,1170915.8799999962,0.0,6726471.435555541,0.2,out_of_sample,0.0
517,BTTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,5555555.555555556,0.2,out_of_sample,0.0
518,DASHUSDT,0.8347365980672691,4.028887611720257,10.476489510317096,0.08475720120319365,3100616.600000002,0.0,8656172.155555554,0.2,out_of_sample,0.0
519,DOGEUSDT,0.974717074828841,3.9429338960202975,12.08155034623478,0.08601992895450698,3620571.9858399983,0.0,9176127.541395562,0.2,out_of_sample,0.0
520,EOSUSDT,0.6238082922472223,2.9114057282366526,8.743388105986648,0.08494575232148872,2317126.564999998,0.0,7872682.120555543,0.2,out_of_sample,0.0
521,ETCUSDT,0.971045587470859,3.7634086232154083,10.844048365270712,0.08760075656312435,3606934.3009999967,0.0,9162489.85655557,0.2,out_of_sample,0.0
522,ETHUSDT,0.7218980602137561,3.519099656694859,8.793421985186326,0.08880684504704257,2681479.540000002,0.0,8237035.095555536,0.2,out_of_sample,0.0
523,LINKUSDT,0.6328485933123481,2.737330104888719,7.5826838765546585,0.08633814475105944,2350706.628000004,0.0,7906262.183555571,0.2,out_of_sample,0.0
524,LTCUSDT,0.5858477072002717,3.0021796823357287,5.596887228349482,0.08526332207988851,2176122.5399999977,0.0,7731678.09555555,0.2,out_of_sample,0.0
525,NEOUSDT,0.69023634992125,3.030294350050763,6.842950228679851,0.08448591549427306,2563872.590999998,0.0,8119428.146555531,0.2,out_of_sample,0.0
526,QTUMUSDT,0.6161002138067988,2.632107527638498,6.043929735260007,0.08647332837000518,2288495.023000002,0.0,7844050.57855557,0.2,out_of_sample,0.0
527,TRXUSDT,0.43271354588049127,2.411438015656202,5.404108248267754,0.08410466246955839,1607307.9897399999,0.0,7162863.54529556,0.2,out_of_sample,0.0
528,XLMUSDT,0.5005803608768853,2.743713383419624,5.916806117616843,0.08562548599950684,1859398.258280001,0.0,7414953.813835564,0.2,out_of_sample,0.0
529,XMRUSDT,0.31632630891445834,1.4428342084933046,2.47737273994917,0.08652332965328814,1174989.3399999999,0.0,6730544.895555546,0.2,out_of_sample,0.0
530,XRPUSDT,0.30065776011609535,1.6231664354380204,3.698808905165524,0.08452391471227319,1116788.7500000014,0.0,6672344.305555537,0.2,out_of_sample,0.0
531,ZECUSDT,0.8624065520682922,3.5850572660283837,9.955759884769021,0.0855138739831232,3203396.2299999986,0.0,8758951.785555549,0.2,out_of_sample,0.0
532,ALL,0.6220546913148243,3.8801717516679655,0.09449239335616554,0.0874380896947475,41591031.13048999,0.0,141591031.13048998,0.25,out_of_sample,0.0
533,ADAUSDT,0.6907966648186163,2.9983787664216637,9.42821711234973,0.09335310796268474,2565953.872299998,0.0,8121509.427855553,0.25,out_of_sample,0.0
534,BNBUSDT,0.6753390840799065,4.057677747593828,10.391211459336727,0.09140411690304846,2508536.92,0.0,8064092.475555563,0.25,out_of_sample,0.0
535,BTCUSDT,0.3308124515485682,2.0204930333734183,4.249255802839069,0.09505150263539343,1228797.8999999957,0.0,6784353.455555533,0.25,out_of_sample,0.0
536,BTTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,5555555.555555556,0.25,out_of_sample,0.0
537,DASHUSDT,0.8731923809636399,4.109413308393932,11.255388290130652,0.09142026957890123,3243460.0300000026,0.0,8799015.585555581,0.25,out_of_sample,0.0
