,signal,ret,cumsum
2021-09-03,0.001096709870388679,-0.0003440184678604741,-0.2389928946319121
2020-06-17,0.001098846211477822,0.002277102573237322,-0.23671579205867477
2018-11-05,0.001099591580270065,0.00020869405875156843,-0.2365070979999232
2021-09-08,0.0011004401760705829,-0.0009030325560710484,-0.23741013055599425
2017-09-25,0.0011031729354904485,-0.0004892961894233938,-0.23789942674541764
2021-07-16,0.0011079774375502005,0.00010498268653313936,-0.2377944440588845
2015-12-11,0.001109933908480798,-0.0001164939831727052,-0.2379109380420572
2021-06-22,0.0011201629327903806,0.00038462765292224255,-0.23752631038913496
2018-03-16,0.0011312217194572316,-0.00048659878588286354,-0.23801290917501783
2019-03-06,0.0011326194398681988,0.0008958333976152311,-0.2371170757774026
2022-08-11,0.0011365882585490095,0.0010810884086311923,-0.2360359873687714
2017-03-17,0.0011428571428571122,-0.00050477125195314,-0.23654075862072454
2018-01-31,0.001143230442593568,0.0009106616797878164,-0.23563009694093673
2017-04-18,0.0011464901766637947,0.002244310577962594,-0.23338578636297413
2021-11-05,0.0011503451035308476,0.0011130260079506016,-0.23227276035502353
2021-11-04,0.001153749686481298,0.0020713391536337777,-0.23020142120138976
2016-05-31,0.0011622031328955007,0.0006036415986359067,-0.22959777960275385
2021-06-01,0.0011684616947773563,-0.0011578670366736432,-0.2307556466394275
2022-10-26,0.001185243715738915,0.001729984777828486,-0.229025661861599
2016-09-23,0.0011873546727354523,0.00012025686586070172,-0.2289054049957383
2018-02-28,0.0011881615899760334,0.0004082997863097404,-0.22849710520942856
2017-01-17,0.0011917098445595187,-0.013283694469782503,-0.24178079967921107
2022-05-24,0.0011947431302270495,0.00041159961536862966,-0.24136920006384244
2021-12-23,0.0011961126339397055,0.0003618513580760929,-0.24100734870576634
2018-01-17,0.0011968880909631885,-0.0028948072107217726,-0.24390215591648812
2018-07-17,0.0011973554063200442,1.62752688228629e-05,-0.24388588064766525
2021-12-20,0.001199940002999833,-0.0009950343799934869,-0.24488091502765874
2022-07-08,0.0012008405884116335,0.00027536553521412266,-0.24460554949244462
2021-09-14,0.0012046983234614839,0.0006869822695603212,-0.2439185672228843
2016-11-21,0.0012061513719971995,0.0012064232708197675,-0.24271214395206453
2018-08-31,0.0012105263157895507,0.00033161983444673915,-0.2423805241176178
2020-11-05,0.0012201942142457955,-0.002507081874198236,-0.24488760599181603
2018-09-21,0.001224315979984958,0.0016228377884281997,-0.24326476820338783
2021-01-27,0.0012253650566729224,-0.0012872256762571643,-0.244551993879645
2019-12-23,0.0012262415695893925,0.0012437963310050204,-0.24330819754863997
2019-10-22,0.0012280611983830347,0.0003967455011011367,-0.24291145204753883
2019-06-20,0.0012307692307691465,-0.0018067728700627006,-0.24471822491760153
2016-10-27,0.0012338976358519105,0.0007319582865514818,-0.24398626663105005
2019-06-27,0.0012339331619535265,-0.00014356178864760594,-0.24412982841969766
2016-10-26,0.0012339585389931074,-6.247289218042074e-05,-0.24419230131187808
2020-12-14,0.0012345679012344402,0.0016498934049609115,-0.24254240790691717
2022-02-08,0.0012346898459107969,-0.0015551706746242955,-0.24409757858154146
2016-09-20,0.0012370113805049154,-0.0010149523444932251,-0.2451125309260347
2022-06-17,0.0012456402590932392,-0.0011331750274794494,-0.24624570595351414
2022-02-25,0.0012499999999999734,0.001651159522213952,-0.24459454643130019
2017-04-26,0.0012526749830366057,0.0012854814379701374,-0.24330906499333005
2018-06-08,0.0012699084607650235,0.0010999687649870804,-0.24220909622834297
2019-03-26,0.0012749247794379137,-0.0006037554323109484,-0.24281285166065392
2020-09-18,0.0012768782879617468,0.0001117905897893845,-0.24270106107086453
2016-10-20,0.0012778924604344155,7.636560798385261e-06,-0.24269342451006615
2021-04-16,0.0012798198013719286,3.295468907427157e-05,-0.24266046982099188
2022-09-01,0.0012818616575456243,0.0017365821779984358,-0.24092388764299344
2015-05-07,0.0012867363219928318,0.0009733553855040267,-0.2399505322574894
2019-06-12,0.0012870012870012104,-1.8811706950061513e-05,-0.23996934396443947
2022-10-12,0.001289618570507356,0.001811154125304526,-0.23815818983913495
2021-07-28,0.0013036502206178469,0.0003298443557495645,-0.23782834548338538
2021-09-29,0.0013037155894297658,0.0015745647499432192,-0.23625378073344216
2018-02-23,0.001308258381030436,0.0004938289536273732,-0.2357599517798148
2019-08-27,0.0013157894736843812,0.0009576572459242261,-0.23480229453389057
2017-08-31,0.0013198183929892249,0.00019604751877455584,-0.234606247015116
2021-05-20,0.001323828920570369,0.0022597140554885264,-0.23234653295962748
2019-03-12,0.0013318307550458375,0.00046076707711151244,-0.23188576588251597
2022-08-10,0.0013333991802062517,-0.0011724408882395343,-0.2330582067707555
2021-03-30,0.00133381213769046,-0.0022762787736072543,-0.23533448554436276
2017-01-12,0.001335250616269601,-0.0005662282485282555,-0.23590071379289101
2020-11-27,0.00133531919264529,-0.0006628354008246795,-0.2365635491937157
2020-12-21,0.001337654987909609,0.001725175608319196,-0.2348383735853965
2016-08-31,0.0013412150414782165,-0.0005499121668066653,-0.23538828575220316
2016-07-18,0.001342949515046099,0.00021403109479911642,-0.23517425465740405
2015-09-15,0.0013478486262312739,0.001096251809265869,-0.23407800284813818
2022-03-08,0.001351621946335646,-0.0011407560334240063,-0.23521875888156218
2016-11-17,0.00135569391444057,-0.0020754894231548304,-0.23729424830471701
2017-01-24,0.0013577023498694274,-0.013082230867268563,-0.2503764791719856
2016-06-13,0.0013636363636364557,0.0015031908041516218,-0.24887328836783396
2017-06-07,0.001372321334318638,0.0010648340017531677,-0.2478084543660808
2019-11-08,0.001383196721311819,-0.00038097679684157004,-0.24818943116292236
2016-08-02,0.0013870999702763065,0.0004464524291110106,-0.24774297873381135
2021-02-05,0.0013891747273100385,0.00017836964110795606,-0.2475646090927034
2022-05-25,0.0013926191186710568,0.002145421724138785,-0.2454191873685646
2019-04-23,0.0014047135945058908,0.0020414672750055374,-0.24337772009355907
2021-07-21,0.0014070351758792565,0.000168612613094421,-0.24320910748046465
2015-12-10,0.0014120020171455305,-0.0015118722827304198,-0.24472097976319507
2017-07-12,0.0014168765743072242,0.0008476689995422504,-0.24387331076365282
2021-05-26,0.0014216084484157676,-0.0006100360349521328,-0.24448334679860495
2017-07-05,0.0014222503160556954,0.003294894683855354,-0.2411884521147496
2020-08-24,0.0014237770771892144,-0.0033424434074210696,-0.24453089552217067
2017-09-06,0.0014275140107855577,0.0005787961006806785,-0.24395209942149
2019-01-07,0.0014312001635659044,0.00033413153644823446,-0.24361796788504175
2019-01-24,0.0014316392269146938,-0.002462235153733894,-0.24608020303877565
2021-03-17,0.0014454597078104037,-0.0003820019004420194,-0.24646220493921767
2016-07-05,0.0014460234355520019,0.0006543901906357341,-0.24580781474858193
2017-12-12,0.0014619883040933868,-0.00045582214410211375,-0.24626363689268405
2015-12-17,0.0014622831787012291,0.00038520956610477164,-0.24587842732657927
2019-09-04,0.0014679084834985368,0.0024025856461133976,-0.24347584168046588
2018-01-29,0.0014700277671912954,-0.0007173229240052814,-0.24419316460447116
2017-03-07,0.0014750816563062763,0.0018349883673742795,-0.24235817623709688
2021-06-29,0.0014771801140995855,0.00041661200520581865,-0.24194156423189106
2019-12-26,0.0014775564273703523,-0.00034242486848101716,-0.24228398910037208
2020-10-22,0.0014807250446771114,-0.00012040860538364839,-0.24240439770575573
2018-08-20,0.0014816382686000384,-0.0007325814279628418,-0.24313697913371857
2016-07-21,0.0014847809948033142,-0.0019840886197142193,-0.2451210677534328
2018-05-16,0.001491662671141647,0.0018769290955740203,-0.24324413865785877
2022-04-01,0.001492685839387109,-0.0004494991995036557,-0.24369363785736242
2022-01-10,0.001492834394904552,-0.00021009806841465473,-0.24390373592577708
2022-05-23,0.001494768310911887,0.00032700954248277014,-0.2435767263832943
2022-11-23,0.0015027801432652144,0.00229088001504274,-0.24128584636825157
2016-11-28,0.0015058729043269103,-0.0017855846549392762,-0.24307143102319084
2015-08-21,0.001518324607330035,0.0007618476878399338,-0.2423095833353509
2017-03-02,0.001524790998475245,-7.374205425558777e-05,-0.2423833253896065
2017-09-19,0.001525111753878594,0.00039502175396610717,-0.2419883036356404
2019-07-31,0.0015271838729384868,0.000941653504731299,-0.2410466501309091
2015-10-19,0.0015298317185110655,0.0021700035500140658,-0.23887664658089502
2016-08-22,0.0015329838789437389,0.0011544202326236874,-0.23772222634827134
2018-04-26,0.0015341480188328926,0.0005639807075346059,-0.23715824564073673
2020-08-27,0.0015346838551262287,-0.0013008226634363407,-0.23845906830417307
2021-03-31,0.0015409903431271577,0.0005530659976871188,-0.23790600230648595
2016-07-01,0.0015429794435319888,0.0005316274952662514,-0.2373743748112197
2021-09-06,0.0015450558213716548,-0.0012576764835843246,-0.23863205129480403
2019-03-05,0.0015457543281121033,0.00039018147161784533,-0.23824186982318618
2018-12-25,0.0015476681799420078,-0.00032698440469136614,-0.23856885422787755
2016-02-04,0.0015595130294798754,0.00022136849690790328,-0.23834748573096964
2020-04-16,0.0015598342676090837,-0.000829817299886737,-0.23917730303085638
2021-10-26,0.001564708257621561,4.071787840675967e-06,-0.2391732312430157
2017-07-20,0.0015759613364152436,0.0004633613642772705,-0.23870986987873843
2018-02-09,0.0015778019586507597,0.0006846738628651927,-0.23802519601587324
2019-07-09,0.0015821169745839914,0.000886082077245165,-0.23713911393862808
2019-03-08,0.0015840572304548495,-0.0005054809152118533,-0.23764459485383993
2020-10-21,0.0015845430382337433,-0.0003351702462758288,-0.23797976510011576
2022-07-29,0.0015853356452810718,0.001027108847831748,-0.236952656252284
2017-03-10,0.0015872176075342193,0.00033261551873886575,-0.23662004073354514
2022-07-25,0.0015888778550148253,-0.0007045831663482494,-0.2373246238998934
2018-09-14,0.0015898251192369983,0.0017310639768393088,-0.23559355992305409
2016-01-11,0.0015966470412134282,-4.069055948496825e-05,-0.23563425048253905
2018-05-10,0.0015975291549070736,0.003015407376280921,-0.23261884310625813
2022-07-07,0.00160160160160161,-0.0005364054896204173,-0.23315524859587855
2016-05-04,0.001604331695577832,-0.014697267578214768,-0.24785251617409332
2016-03-22,0.0016089295590528963,0.001585342097234932,-0.2462671740768584
2015-09-10,0.0016114778811664454,0.002347153327371565,-0.24392002074948682
2018-03-09,0.0016146393972009676,0.00016219329536371063,-0.2437578274541231
2016-05-20,0.0016178775468931317,0.0012746102599920928,-0.24248321719413102
2018-03-15,0.0016181229773464256,0.000700132466976422,-0.2417830847271546
2022-10-19,0.0016286644951140072,-0.0013950076209596762,-0.24317809234811427
2021-05-11,0.0016323199347074713,0.001760588661821716,-0.24141750368629256
2021-06-15,0.0016385048643110522,4.0406081746047207e-05,-0.2413770976045465
2022-06-09,0.0016440813072939875,0.0005289053379309294,-0.24084819226661558
2019-06-13,0.0016457519029007273,0.0005263020803536467,-0.24032189018626193
2017-05-23,0.0016475340136055117,-0.0005608806291514945,-0.24088277081541343
2016-02-24,0.0016566265060242724,-0.0025045799297301885,-0.24338735074514362
2018-03-01,0.0016716997411561074,-0.0009521789530835267,-0.24433952969822714
2022-11-08,0.001677024760777135,0.0002036914816057056,-0.24413583821662144
2019-02-12,0.0016791329568006663,-0.002228724054076814,-0.24636456227069825
2017-06-23,0.0016792611251048584,0.0018023488836029777,-0.24456221338709527
2022-02-16,0.001696606786427024,0.001985364675015644,-0.24257684871207963
2019-05-13,0.0016969198333935953,0.00018099792952241955,-0.2423958507825572
2020-04-15,0.001710487733359356,0.0016051166909492043,-0.240790734091608
2021-11-01,0.00171258751825909,0.0008301416122580285,-0.23996059247934998
2021-07-07,0.0017287842578941337,0.005422057955690729,-0.23453853452365925
2019-07-22,0.0017308083893301518,0.0012288014669719072,-0.23330973305668734
2020-11-12,0.0017378859129013602,-0.0006320005220874503,-0.2339417335787748
2018-06-06,0.0017454776261502936,-0.0018846345769227835,-0.23582636815569757
2021-12-22,0.0017489506296219925,0.0013912368011370635,-0.2344351313545605
2021-03-23,0.0017511330861146313,0.002145411794668206,-0.2322897195598923
2021-11-24,0.0017522779613496908,0.0013280554925640953,-0.2309616640673282
2016-04-01,0.0017545618608383329,0.00035569995691764333,-0.23060596411041057
2018-04-09,0.0017609391675559305,-0.0009711489761116132,-0.23157711308652218
2016-04-26,0.0017650025214319687,0.0016467920946949821,-0.2299303209918272
2017-05-02,0.0017726798748696204,-0.004267764869649082,-0.23419808586147628
2016-08-03,0.0017808558001481956,-0.00010436287792481291,-0.2343024487394011
2020-03-04,0.0017812963879269006,-0.0006534012777236198,-0.2349558500171247
2019-07-11,0.0017822588858333877,-0.0026026585943670355,-0.23755850861149175
2018-10-18,0.0017840277049006037,0.001494159656784344,-0.2360643489547074
2020-08-26,0.0017858965200532317,-0.0034948519333964922,-0.2395592008881039
2018-08-22,0.0017955217574987525,0.0007007545101078705,-0.23885844637799603
2019-10-29,0.0017972681524083267,0.0001598588763351838,-0.23869858750166084
2021-11-12,0.00180306521085849,-0.0012009576257293597,-0.2398995451273902
2020-04-22,0.0018086718482670516,0.0006461653695761793,-0.23925337975781402
2015-05-22,0.001810282404055119,-0.0004823594266814002,-0.23973573918449542
2018-05-18,0.0018104366347175826,-0.00019999520011526606,-0.2399357343846107
2021-07-12,0.0018161638583391593,0.0014789032083795117,-0.23845683117623118
2017-12-28,0.001827269307250079,-0.0009395612571553302,-0.2393963924333865
2016-11-01,0.0018283342392646507,0.0006133874873839318,-0.23878300494600257
2016-08-09,0.0018297809208247529,0.0012378701448769736,-0.2375451348011256
2017-06-26,0.0018326526337837379,0.002117226682417206,-0.2354279081187084
2016-07-07,0.0018398806563899583,0.0007495580268794821,-0.2346783500918289
2020-08-31,0.001840396707734726,0.001466809910222855,-0.23321154018160606
2022-11-15,0.0018421707742095617,0.001485786269219913,-0.23172575391238615
2022-03-25,0.001844834463502254,0.000929499429535463,-0.23079625448285068
2021-08-12,0.0018524081305697493,0.0001638736817666242,-0.23063238080108406
2016-10-10,0.0018735824869340334,-0.0002811030179439289,-0.230913483819028
2018-08-07,0.0018744142455482393,-0.003974351568367007,-0.234887835387395
2019-09-19,0.0018819938962360006,0.0007661649755699163,-0.23412167041182508
2016-09-09,0.0018865114431811936,-0.0012332463082138645,-0.23535491672003894
2019-07-16,0.0018878514209907937,-0.0007223213716344157,-0.23607723809167336
2019-07-08,0.0018884295411627505,-0.0012690616405315325,-0.2373462997322049
2022-05-05,0.0018950728106919001,0.00027070442020904473,-0.23707559531199585
2019-03-22,0.0018951034624052898,0.002786510308173895,-0.23428908500382195
2019-12-20,0.0018962689626893514,0.0012277470841006721,-0.23306133791972128
2020-06-09,0.001897343718793465,-0.0005825371152715642,-0.23364387503499284
2021-11-15,0.001903616872056979,0.0017348632540650222,-0.23190901178092782
2021-07-23,0.001907439012147405,0.001656223116972777,-0.23025278866395504
2021-03-16,0.0019118482922544366,-0.0003596123207775248,-0.23061240098473257
2018-11-20,0.0019120458891015435,-0.000839669513502006,-0.23145207049823457
2021-10-19,0.0019257082045303076,0.002283673067391856,-0.22916839743084272
2021-04-21,0.001941747572815622,-0.0001366741994348608,-0.22930507163027758
2019-01-29,0.0019431376559624347,0.001364648085110609,-0.22794042354516697
2019-11-11,0.001945624903998855,0.0021192512344045955,-0.22582117231076237
2015-05-05,0.001948518100707508,-0.0015885216500127752,-0.22740969396077515
2017-11-29,0.0019503738216490873,0.004203497890710173,-0.22320619607006498
2021-11-22,0.0019548872180450427,-0.0002498999091987697,-0.22345609597926375
2017-08-11,0.0019553958355353895,-0.0007565496028987262,-0.22421264558216247
2021-11-18,0.00195557338414476,0.0006528270108328016,-0.22355981857132967
2018-12-04,0.0019595709570958686,0.0016000462425200812,-0.2219597723288096
2016-02-25,0.0019607843137254832,-0.002515493517396883,-0.22447526584620647
2018-01-22,0.001966783216783341,0.0016848744498394463,-0.22279039139636703
2020-03-26,0.001967922857423865,0.0003262482503623154,-0.2224641431460047
2022-10-28,0.001969376200088524,0.0009805011304924172,-0.2214836420155123
2016-08-05,0.0019753086419753707,-1.541000633431544e-06,-0.22148518301614573
2022-04-06,0.0019887634863025028,0.00047360291145648326,-0.22101158010468924
2020-12-30,0.0019902020820574684,0.002019659969044074,-0.21899192013564517
2020-02-18,0.002002402883460208,0.0007108866262344193,-0.21828103350941075
2019-06-21,0.002003390352905088,0.00010280253783689908,-0.21817823097157385
2021-07-20,0.00201126307321009,-0.0010421158896758431,-0.2192203468612497
2016-03-09,0.0020204061016264596,0.0020219083675612204,-0.21719843849368847
2019-04-30,0.0020249221183801236,0.0058458541213308735,-0.2113525843723576
2020-05-27,0.002033528419799646,0.0007606522171430541,-0.21059193215521455
2022-01-18,0.00203362928426154,0.004048049119238728,-0.20654388303597582
2017-06-28,0.0020397489539749625,-0.0025416523143226843,-0.2090855353502985
2016-07-06,0.0020425447118019857,0.0006864040768597146,-0.2083991312734388
2016-06-16,0.002059990956137181,0.0010231394261019933,-0.2073759918473368
2018-05-22,0.0020669917320328413,0.0023317824573836354,-0.20504420938995316
2020-03-30,0.002069985214391279,0.00063899679644841,-0.20440521259350475
2020-08-04,0.002070811657154392,0.0008203216887840981,-0.20358489090472065
2015-12-15,0.002072905606956832,1.6727923392689803e-05,-0.20356816298132796
2020-09-10,0.002088746242804085,-0.0012591591015895798,-0.20482732208291754
2017-01-20,0.0020948989211271307,0.002668463896305262,-0.20215885818661228
2017-07-17,0.002095557418273275,-0.002100686777368299,-0.20425954496398058
2021-08-24,0.002104841134609625,0.0021993466546721407,-0.20206019830930844
2015-10-28,0.002106318956870412,-0.006225330357512826,-0.20828552866682126
2017-03-09,0.0021139414438220427,-0.0020137459595694907,-0.21029927462639075
2017-08-10,0.002118419658934556,0.000977412663417443,-0.2093218619629733
2022-08-01,0.0021255561047948124,0.000571174628400728,-0.20875068733457258
2019-08-22,0.002129061692097034,-0.0006259208091702329,-0.20937660814374282
2020-10-27,0.0021424199143031952,0.0013516864674729678,-0.20802492167626985
2016-07-14,0.002143355597647334,-0.0009911740055192908,-0.20901609568178914
2022-04-25,0.002146136953483646,0.00015747577629943166,-0.2088586199054897
2017-06-14,0.0021499737808077235,0.0011073469963260862,-0.20775127290916362
2021-07-26,0.0021534455128202623,-0.00018766186775331928,-0.20793893477691694
2020-08-13,0.0021678850516766435,0.001374962996379736,-0.2065639717805372
2015-09-01,0.002168973352613124,0.0007060892975856436,-0.20585788248295156
2017-08-29,0.0021702307855178127,0.000728743239529539,-0.20512913924342202
2015-07-07,0.0021834061135368454,0.0015773212808221082,-0.2035518179625999
2022-03-14,0.0021890547263683224,-0.0018411203095153317,-0.20539293827211524
2021-04-02,0.0022073921971252908,-0.00105483342775603,-0.20644777169987127
2016-05-03,0.002207948615014166,4.857099434230072e-05,-0.20639920070552897
2019-06-25,0.002209433768369129,-0.00044461164882525495,-0.20684381235435423
2020-08-10,0.0022252566631264514,0.0021860553117070136,-0.20465775704264721
2019-07-18,0.002241467142129361,0.0006157577922436541,-0.20404199925040356
2022-05-18,0.002246069378587512,0.0009855053738907493,-0.2030564938765128
2015-12-31,0.0022471910112360494,-0.0020788335770585142,-0.20513532745357133
2016-01-26,0.002252928807449539,-0.0024590365702023,-0.20759436402377363
2021-04-30,0.002253059552460579,0.001938306355785624,-0.205656057667988
2016-03-24,0.0022573363431153126,-0.00024058255702053,-0.20589664022500853
2022-09-05,0.002262666010821368,0.00018836595649296406,-0.20570827426851557
2016-11-18,0.002263467632412919,-0.0006631703150303814,-0.20637144458354595
2016-06-14,0.0022668883179688404,0.00033615390599450734,-0.20603529067755144
2016-08-11,0.0022734012058911457,0.0005650730640955892,-0.20547021761345585
2022-10-24,0.0022747502719810964,-0.0002022578233445982,-0.20567247543680045
2020-01-21,0.00227502527805834,0.003051780844529617,-0.20262069459227083
2020-08-07,0.0022764063132334478,-0.0015377527598292584,-0.2041584473521001
2018-02-01,0.0022840983249945435,-0.0007957962065388013,-0.2049542435586389
2022-04-15,0.0022860550641090605,-0.0031649094414554213,-0.20811915300009431
2019-04-22,0.0022865457568983505,-0.0027918090892822267,-0.21091096208937654
2019-02-15,0.0022967386311438798,-0.002583780380932099,-0.21349474247030864
2020-10-19,0.002308047391906376,0.00031877642282163166,-0.213175966047487
2018-07-25,0.002309953800924136,-0.0002346592364632638,-0.21341062528395027
2021-04-12,0.0023137436372047127,0.0025087262254477327,-0.21090189905850254
2018-03-20,0.0023143164693217866,0.0013621737637985465,-0.209539725294704
2018-10-23,0.0023148148148146586,0.0007315564176308964,-0.2088081688770731
2018-10-11,0.0023172530018960025,0.0005465754471887241,-0.20826159342988437
2021-02-19,0.002330157415078693,-0.0015325643830383928,-0.20979415781292277
2020-01-20,0.0023306480214826397,0.0003502506363424196,-0.20944390717658035
2016-01-15,0.00234110380553898,0.0010979070469498975,-0.20834600012963045
2016-01-28,0.002354591453333832,0.002433919941422946,-0.2059120801882075
2017-02-28,0.0023560209424082768,0.0009406288449655964,-0.2049714513432419
2020-12-08,0.002361517531700885,0.0005484200389189731,-0.20442303130432293
2017-07-04,0.0023721665788087876,-0.00017929532352922717,-0.20460232662785216
2019-05-30,0.002376524075222264,0.00022335877746382238,-0.20437896785038834
2015-10-13,0.002392709871200882,0.004413935588896578,-0.19996503226149176
2017-05-09,0.0023931078493939495,-0.0012771236224974336,-0.2012421558839892
2022-04-29,0.0023970037453184823,0.0003454355614189719,-0.20089672032257022
2016-06-29,0.0023978419422518993,0.00030083484954968043,-0.20059588547302054
2015-12-22,0.00240252264878138,-0.0010899019088281836,-0.20168578738184872
2022-10-10,0.002433452522844437,0.0010172052528003572,-0.20066858212904837
2016-01-08,0.002450980392157076,0.0012563074641345207,-0.19941227466491385
2016-08-15,0.002457968734637772,-0.0009222980159225846,-0.20033457268083643
2021-04-13,0.002458260780497712,-0.00039909410839411574,-0.20073366678923055
2020-08-06,0.002477750809061874,-0.001244423171826492,-0.20197808996105704
2020-02-28,0.002479052010511351,0.0022522252165195766,-0.19972586474453746
2016-09-13,0.0024831148192292485,-0.00016962057353764326,-0.1998954853180751
2017-05-31,0.0024888794746875664,-0.0002031878112053187,-0.20009867312928042
2019-01-22,0.002504728313653226,0.0011116500191363787,-0.19898702311014405
2022-03-07,0.0025080256821827795,0.00017075656670728634,-0.19881626654343676
2016-04-08,0.0025126890798530255,-0.0008377420087372078,-0.19965400855217397
2017-04-07,0.002530338239091101,0.001200033829938052,-0.19845397472223592
2021-12-27,0.002538071065989689,-0.0009702467792774838,-0.1994242215015134
2019-04-26,0.0025477044662818304,0.0009922947740510502,-0.19843192672746235
2020-05-12,0.0025539020676781377,0.00029540868010058396,-0.19813651804736176
2016-07-26,0.0025805170959258827,0.00018658146894368066,-0.19794993657841808
2018-02-26,0.0026130981544996157,0.0026969351064907165,-0.19525300147192737
2018-06-28,0.0026147892479866375,0.001538667807366334,-0.19371433366456103
2020-07-14,0.0026379870129868976,-0.00069455687018527,-0.1944088905347463
2020-07-10,0.0026398619149152758,-0.00036719083657676954,-0.19477608137132307
2018-03-06,0.002645074224021604,0.0006262437398056875,-0.19414983763151739
2018-05-03,0.0026469031233455897,0.0008757158977463764,-0.193274121733771
2019-10-14,0.0026557711950969676,0.0004342284672522734,-0.19283989326651874
2021-11-26,0.0026950142236861208,-0.00015903648148141158,-0.19299892974800015
2021-07-30,0.002699460107978391,0.003856262296162205,-0.18914266745183794
2020-11-30,0.0027221366204417397,0.0003606596154261954,-0.18878200783641175
2015-05-08,0.0027235354573484916,-0.0010084608153150265,-0.18979046865172677
2018-07-26,0.0027277973036774483,0.0004774383963701556,-0.18931303025535662
2015-10-30,0.002738197860149061,0.00019020677364545158,-0.18912282348171117
2020-03-23,0.0027700831024930483,0.0010253369405428536,-0.1880974865411683
2017-04-06,0.002798072438986443,0.0016890420548103524,-0.18640844448635796
2017-11-08,0.002804746494067034,0.0007323075267426926,-0.18567613695961527
2018-09-12,0.002814507992140447,-0.00031405626093605754,-0.18599019322055133
2020-05-21,0.0028234594808798086,0.0008383278790122795,-0.18515186534153905
2018-02-06,0.0028251657068345537,-0.0014559948087891073,-0.18660786015032815
2019-08-14,0.0028332911712625197,0.0015743561355781033,-0.18503350401475005
2018-06-01,0.002848101265823022,-0.0014863783300592681,-0.18651988234480932
2021-02-23,0.0028491504351433328,0.000474289112998294,-0.18604559323181102
2020-08-21,0.002851469015734187,-0.0006758115576870338,-0.18672140478949806
2017-03-20,0.002855659397715593,-0.0022118179618419997,-0.18893322275134006
2019-03-19,0.0028716476078152198,-0.0017778858521927399,-0.1907111086035328
2020-02-07,0.0028727092620108863,0.001955597309210688,-0.1887555112943221
2017-07-13,0.0028833551769331667,-0.0014724596104963572,-0.19022797090481847
2017-09-14,0.0028947368421052833,0.0013119058797423921,-0.18891606502507607
2019-05-29,0.002895553257497463,-0.0008525702885797681,-0.18976863531365584
2018-06-29,0.0029207740051113706,-0.0015576106284019842,-0.19132624594205783
2018-05-21,0.0029252207211998282,0.0011118528311884202,-0.1902143931108694
2015-11-10,0.0029289347926619858,0.002534762625426401,-0.187679630485443
2020-10-26,0.0029622063329928228,-0.0006179533769706813,-0.1882975838624137
2020-02-21,0.0029988004798078283,0.0020160442433396764,-0.186281539619074
2015-07-08,0.0030058043117742184,-0.005883321934007646,-0.19216486155308166
2015-06-25,0.003006963494408099,0.0002536992202528676,-0.1919111623328288
2018-12-18,0.0030126740078950665,0.0011525530809863849,-0.1907586092518424
2015-12-21,0.0030129557095510684,0.0008116058187077613,-0.18994700343313464
2015-11-16,0.0030132788559753543,-1.8118144606726894e-05,-0.18996512157774137
2015-11-19,0.003021766965428885,-0.0005053738081601811,-0.19047049538590155
2015-09-28,0.003051934616180585,0.0014298766795888262,-0.18904061870631272
2016-05-12,0.0030719645465075995,0.0005669780158426008,-0.18847364069047012
2015-04-01,0.0030838385950242575,0.00400234000776134,-0.18447130068270878
2022-03-15,0.003088572282554658,-0.0021641767119603417,-0.18663547739466912
2020-06-11,0.0030939667648086644,0.002571315994873924,-0.1840641613997952
2022-07-11,0.003099690030996971,0.0008949483187536966,-0.1831692130810415
2021-12-14,0.0031512605042018915,-0.001207928845629147,-0.18437714192667065
2016-06-22,0.0031572617019144378,-0.0008884020703957551,-0.1852655439970664
2021-05-19,0.003167952582903144,0.00143515021808871,-0.1838303937789777
2020-09-08,0.0031734657316884185,0.0011756560162943241,-0.18265473776268337
2021-03-19,0.0032008260196181304,0.00016589829451252314,-0.18248883946817085
2017-07-11,0.0032079936891926675,-0.0005349470185808114,-0.18302378648675166
2021-03-05,0.003208445456427178,0.0008784476016048259,-0.18214533888514683
2016-04-15,0.003223694152017176,0.00020953886073726835,-0.18193580002440957
2015-06-02,0.0032247832522731557,0.003077265860082612,-0.17885853416432695
2019-03-07,0.0032369110620149577,0.002756795585127758,-0.1761017385791992
2015-06-30,0.003276955602537157,0.0005979809349607734,-0.17550375764423842
2021-03-01,0.0033661315380630885,0.0010036322368076611,-0.17450012540743076
2019-04-10,0.003369272237196963,0.0012088896366975188,-0.17329123577073324
2016-06-27,0.003393552250723575,0.00080843081885007,-0.17248280495188317
2015-08-24,0.003401360544217802,0.0022530026528162495,-0.17022980229906692
2022-06-30,0.0034080088207288917,2.1734097549686027e-05,-0.17020806820151724
2016-12-21,0.0034600262123196668,0.009360233417516906,-0.16084783478400033
2019-02-19,0.0034779050736497563,-0.006388166387521266,-0.1672360011715216
2015-04-28,0.003483606557377339,-0.0005781441062556736,-0.16781414527777727
2017-12-22,0.0034981970830418874,0.0012447870592695587,-0.1665693582185077
2017-12-15,0.0035078251484077505,0.0011168104192573747,-0.16545254779925034
2015-11-20,0.0035276073619632253,0.0023655884296200913,-0.16308695936963025
2016-12-26,0.0035306334371756343,0.00012820165516469473,-0.16295875771446555
2019-06-28,0.00354847004371317,-0.0017638670763313602,-0.1647226247907969
2017-02-20,0.0035678681987512118,0.0006813249037511682,-0.16404129988704574
