tradingday,A.DCE,AL.SHF,AP.CZC,BU.SHF,C.DCE,CF.CZC,CJ.CZC,CS.DCE,CU.SHF,EB.DCE,EG.DCE,FG.CZC,FU.SHF,HC.SHF,I.DCE,IC.CFE,IF.CFE,IH.CFE,J.DCE,JD.DCE,JM.DCE,L.DCE,LH.DCE,M.DCE,MA.CZC,NI.SHF,OI.CZC,P.DCE,PB.SHF,PF.CZC,PG.DCE,PK.CZC,PP.DCE,RB.SHF,RM.CZC,RU.SHF,SA.CZC,SF.CZC,SM.CZC,SN.SHF,SP.SHF,SR.CZC,SS.SHF,T.CFE,TA.CZC,TF.CFE,TS.CFE,UR.CZC,V.DCE,Y.DCE,ZC.CZC,ZN.SHF
2020-06-29,30.25,343.75,,608.0,36.75,142.34499999999997,,-24.5,482.5,,,-209.4,1206.4274999999998,14.5,21.5,,,,113.5,216.22999999999956,-27.25,-41.25,,-99.32249999999999,-189.75,-1568.75,582.625,122.0,-190.0,,,,351.5,-113.25,22.975,256.25,,-154.0,114.0,1682.5,,277.5,,,-246.25,,,,228.75,219.58,17.15,12.5
2020-06-30,203.0,407.5,,568.5,25.5,102.17249999999999,,-24.5,405.0,,,-72.05,1348.5325,24.5,-7.25,,,,173.5,196.5049999999992,-29.625,-47.5,,-157.07,-189.75,250.0,497.625,134.0,-212.5,,,,196.75,-100.75,-36.370000000000005,256.25,,-154.0,114.0,1182.5,,408.25,,,-142.75,,,,137.5,90.16500000000002,17.15,136.25
2020-07-01,313.0,367.5,,435.0,48.25,19.364999999999995,,-4.5,-68.75,,,-52.35000000000001,1156.4124999999997,24.5,10.0,,,,150.0,196.5049999999992,-30.75,110.0,,-127.4925,-176.875,250.0,577.875,93.0,82.5,,,,340.5,-52.75,6.560000000000002,223.75,,-14.0,-44.0,1182.5,,153.33333333333334,,,-290.5,,,,170.0,206.91250000000002,-1.9499999999999993,166.25
2020-07-02,273.25,550.0,,450.0,51.75,-19.482500000000016,,-6.5,-177.5,,,-52.35000000000001,1102.3075,24.25,8.375,,,,145.625,196.5049999999992,-67.875,126.25,,-92.5375,-216.125,250.0,579.8125,27.0,-407.5,,,,221.5,-122.25,-0.049999999999998934,168.75,,-35.0,-98.5,1182.5,,218.25,,,-341.25,,,,-11.25,181.9975,2.900000000000002,-47.5
2020-07-03,371.75,418.75,,368.5,34.0,-257.55749999999995,,-25.5,660.0,,,-52.35000000000001,1058.9100000000003,7.75,-10.125,,,,161.0,196.5049999999992,-65.5,-43.75,,-117.5025,-206.25,-626.25,570.375,118.5,-65.0,,,,194.25,-119.75,-22.442500000000003,98.75,,-30.75,-121.5,760.0,,86.25,,,-348.75,,,,-97.5,178.41250000000002,5.200000000000001,88.75
2020-07-06,312.5,248.75,,297.5,16.75,-257.36,,-51.25,-112.5,,,-52.35000000000001,1031.1100000000001,11.5,-22.375,,,,158.875,196.5049999999992,-64.5,-158.75,,-88.64749999999998,-219.25,-1942.5,525.25,69.0,-222.5,,,,177.5,-116.5,-45.157500000000006,56.25,,-146.75,-238.5,-3300.0,,104.75,,,-362.5,,,,-53.75,171.5025,14.050000000000004,-291.25
2020-07-07,364.0,377.5,,331.5,10.75,-110.29250000000002,,1.75,230.0,,,-52.35000000000001,1071.1325000000002,39.0,-4.125,,,,119.5,196.5049999999992,-56.125,-102.5,,-94.23249999999999,-201.25,525.0,550.3125,133.0,-351.25,,,,215.5,-119.5,-68.77000000000001,228.75,,-120.75,-218.5,-265.0,,45.75,,,-298.75,,,,-7.5,222.2475,10.75,-63.75
2020-07-08,349.0,398.75,,365.5,9.0,-326.98,,2.5,212.5,,,-52.35000000000001,1052.7200000000003,26.75,-30.375,,,,92.625,196.5049999999992,-64.375,-167.5,,-79.63749999999999,-245.25,-280.0,541.5625,86.5,-272.5,,,,223.25,-146.75,-84.0475,56.25,,-115.25,-424.0,-865.0,,-48.0,,,-330.25,,,,-17.5,151.9175,7.650000000000002,-385.0
2020-07-09,248.25,437.5,,382.0,-17.0,-414.32500000000005,,-41.0,37.5,,,-52.35000000000001,1087.7574999999997,47.25,-20.25,,,,96.75,196.5049999999992,-85.625,-183.75,,-68.9075,-225.0,-1210.0,525.4375,93.5,-418.75,,,,205.25,-113.0,-84.0325,245.0,,-63.75,-388.0,-365.0,,-17.5,,,-265.25,,,,-45.0,135.0,15.649999999999999,-230.0
2020-07-10,331.75,632.5,,455.0,-15.0,-124.42250000000001,,-46.5,337.5,,,-36.9,1105.3375,70.75,-19.25,,,,152.125,196.5049999999992,-52.5,-35.0,,-75.115,-184.375,290.0,498.0,104.0,-128.75,,,,305.25,-98.0,-75.69500000000001,236.25,,4.75,-427.5,970.0,,41.25,,,-350.5,,,,12.5,164.25,15.849999999999998,55.0
2020-07-13,353.0,960.0,,447.0,-19.0,-35.0925,,-36.0,635.0,,,-36.9,1099.5374999999997,98.25,-37.125,,,,121.0,196.5049999999992,-62.75,-165.0,,-38.61000000000001,-220.25,-183.75,471.3125,8.0,-368.75,,,,163.25,-63.75,-25.1425,173.75,,9.0,-342.0,-1877.5,,60.0,,,-380.75,,,,-50.0,106.42,12.649999999999999,-140.0
2020-07-14,389.25,658.75,,451.0,-2.75,141.63249999999994,,-29.5,172.5,,,-36.9,1101.3850000000002,42.0,-17.625,,,,139.5,240.70749999999953,-56.625,-136.25,,-24.902499999999996,-195.0,-207.5,465.75,-51.0,-290.0,,,,254.75,-112.0,-11.18,275.0,,170.5,-219.5,200.0,,28.75,,,-406.75,,,,11.25,70.3375,8.449999999999996,-28.75
2020-07-15,295.25,647.5,,377.5,-2.5,22.985000000000014,,-56.5,647.5,,,-36.9,1033.42,59.5,-21.75,,,,139.125,200.16249999999945,-31.75,-211.25,,-55.459999999999994,-177.75,-1422.5,477.875,104.0,-252.5,,,,329.75,-113.5,-62.33250000000001,167.5,,177.5,-148.0,-630.0,,49.25,,,-344.0,,,,95.0,203.92,16.25,-95.0
2020-07-16,350.25,735.0,,403.5,-12.5,91.92499999999998,,-98.25,755.0,,,-36.9,1055.63,60.5,-19.25,,,,110.5,235.5525000000007,-46.5,-72.5,,-51.017500000000005,-172.625,1505.0,417.3125,66.0,-48.75,,,,356.0,-78.5,-99.14750000000001,298.75,,171.5,-49.0,1077.5,,72.25,,,-365.0,,,,117.5,185.755,9.299999999999997,73.75
2020-07-17,314.75,491.25,,434.5,-9.5,37.40499999999997,,-84.25,517.5,,,-36.9,1041.8925,36.25,-20.75,,,,71.5,299.3850000000002,-44.75,-106.25,,-32.72000000000001,-186.25,955.0,399.4375,6.5,-143.75,,,,267.0,-117.5,-65.2725,332.5,,157.5,-34.0,835.0,,122.75,,,-342.0,,,,100.0,98.505,10.649999999999999,20.0
2020-07-20,389.0,517.5,,469.5,-23.75,-184.99749999999997,,-139.75,-5.0,,,-160.13333333333333,1054.7450000000003,33.75,-11.125,,,,74.875,144.4349999999995,-36.125,28.75,,-48.57999999999999,-162.0,-917.5,411.0,63.0,-147.5,,,,357.0,-155.75,-102.9925,176.25,,245.0,-18.5,462.5,,33.25,,,-335.75,,,,6.25,192.33999999999997,15.000000000000002,-1.25
2020-07-21,412.25,445.0,,411.5,-16.0,-400.2825,,-11.0,187.5,,,-160.13333333333333,1042.8849999999998,19.25,-33.5,,,,49.875,93.42000000000007,-56.5,100.0,,12.064999999999998,-153.5,-818.75,415.875,-16.5,-347.5,,,,374.0,-191.75,-55.7075,101.25,,190.0,20.5,22.5,,32.25,,,-334.25,,,,35.0,182.83,9.799999999999999,-42.5
2020-07-22,336.25,388.75,,403.5,-24.25,-524.9975,,-17.75,247.5,,,-160.13333333333333,1009.2024999999996,38.5,-36.0,,,,62.5,162.47249999999985,-51.0,230.0,,-27.155,-156.875,613.75,728.4375,72.5,-106.25,,,,317.25,-175.75,-99.7425,142.5,,229.5,85.5,-685.0,,76.25,,,-285.0,,,,60.0,344.1675,12.049999999999999,42.5
2020-07-23,420.25,435.0,,431.5,-66.75,-282.88749999999993,,-112.0,220.0,,,-160.13333333333333,967.4649999999999,15.5,-33.875,,,,-34.875,29.859999999999673,-39.25,85.0,,-19.83,-146.125,-831.25,477.625,-104.0,50.0,,,,200.0,-213.5,-89.2975,167.5,,207.5,-155.0,267.5,,92.25,,,-249.25,,,,51.25,159.4175,3.75,-217.5
2020-07-24,453.25,395.0,,481.5,-33.0,-262.985,,-96.75,782.5,,,-160.13333333333333,994.2674999999999,72.75,-14.75,,,,4.5,-10.625,-47.875,76.25,,-34.5875,-119.5,612.5,480.375,49.0,-188.75,,,,269.75,-189.0,-98.5625,401.25,,226.5,-14.5,562.5,,110.0,,,-279.0,,,,62.5,252.41750000000002,-1.3499999999999996,188.75
2020-07-27,390.75,361.25,,513.5,-67.75,-163.9375,,-145.0,280.0,,,-160.13333333333333,1034.3100000000002,114.75,0.875,,,,55.875,18.849999999999454,-30.5,-13.75,,15.937500000000014,-128.5,-793.75,403.5,29.5,6.25,,,,153.5,-146.5,-58.38000000000001,256.25,,118.0,-96.5,-2222.5,,162.75,,,-217.0,,,,-32.5,218.6675,3.8000000000000007,5.0
2020-07-28,365.25,331.25,,563.5,-25.25,-555.23,,-89.25,690.0,,,-160.13333333333333,1024.71,104.25,-18.75,,,,36.25,72.50250000000051,-22.0,11.25,,104.21,-104.25,1585.0,421.0,100.5,-46.25,,,,96.0,-150.75,-53.8375,33.75,,112.66666666666666,-344.0,245.0,,157.25,,,-268.5,,,,-50.0,260.335,-2.8500000000000014,155.0
2020-07-29,298.5,301.25,,487.0,-44.75,-601.485,,-115.0,2.5,,,-160.13333333333333,1038.9575000000002,125.0,-21.625,,,,43.75,30.5024999999996,-10.25,26.25,,76.59499999999998,-141.0,-270.0,401.75,73.5,-158.75,,,,136.25,-154.5,-63.405,111.25,,156.0,-374.5,1777.5,,103.5,,,-224.25,,,,-3.75,231.75,1.4000000000000004,-315.0
2020-07-30,596.75,287.5,,487.0,-6.25,241.67249999999999,,-115.0,75.0,,,-160.13333333333333,1458.375,131.0,-21.625,,,,-22.666666666666664,-31.704999999999927,-28.875,16.25,,-5.617500000000007,-141.0,5.0,40.875,156.5,-191.25,,,,136.25,-139.25,-74.80499999999999,430.0,,156.0,-374.5,-262.5,,270.75,,,-194.25,,,,-66.25,82.50000000000001,1.4000000000000004,-98.75
2020-07-31,596.75,362.5,,487.0,-6.25,241.67249999999999,,-115.0,135.0,,,-160.13333333333333,1458.375,123.5,-21.625,,,,-22.666666666666664,-19.94000000000051,-28.875,16.25,,-5.617500000000007,-141.0,0.0,40.875,156.5,-105.0,,,,136.25,-174.0,-74.80499999999999,430.0,,156.0,-374.5,-972.5,,270.75,,,-194.25,,,,-66.25,82.50000000000001,1.4000000000000004,-367.5
2020-08-03,200.25,236.25,,505.5,-55.0,-683.465,,-37.0,-290.0,,,-160.13333333333333,1049.48,111.0,-48.125,,,,10.625,-19.94000000000051,-24.5,10.0,,47.485000000000014,-67.375,-982.5,288.1875,35.5,-335.0,,,,91.0,-184.75,-93.7375,118.33333333333334,,129.0,-446.5,-1690.0,,58.75,,,-156.75,,,,5.0,227.415,-5.0,-22.5
2020-08-04,219.25,286.25,,437.5,-38.75,-517.8800000000001,,-8.25,172.5,,,-160.13333333333333,1039.675,118.75,-49.25,,,,16.0,-19.94000000000051,-3.875,-81.25,,87.52000000000001,-79.5,112.5,260.3125,-29.0,-62.5,,,,21.5,-154.75,-61.89,190.0,,-46.5,-484.5,-905.0,,20.25,,,-148.75,,,,38.75,208.4175,2.200000000000001,-95.0
2020-08-05,389.5,323.75,,437.5,-17.75,-314.2275,,43.25,172.5,,,-160.13333333333333,1020.5575000000001,107.75,-29.875,,,,-25.75,-19.94000000000051,-17.25,91.25,,81.46000000000001,-67.25,-1550.0,287.9375,95.5,-72.5,,,,101.5,-146.5,-50.0825,135.0,,4.5,-491.0,12.5,,28.0,,,-141.25,,,,-15.0,311.835,-0.25,88.75
2020-08-06,474.25,180.0,,539.5,-37.5,-169.805,,23.0,55.0,,,-160.13333333333333,976.5974999999999,139.0,-63.125,,,,-22.875,-19.94000000000051,15.625,180.0,,80.02250000000001,44.25,-955.0,287.125,26.0,-327.5,,,,-8.75,-144.25,-95.2725,1878.75,,-101.5,-666.5,447.5,,214.0,,,-139.0,,,,-5.0,382.5,-1.0499999999999998,-110.0
2020-08-07,429.25,196.25,,566.5,20.5,-104.71000000000001,,96.5,375.0,,,-160.13333333333333,979.2866666666669,168.75,-59.25,,,,-50.375,-19.94000000000051,12.125,166.25,,46.07249999999999,54.125,-967.5,540.8125,182.0,100.0,,,,-194.75,-110.75,-102.87499999999999,2308.75,,-64.0,-830.0,935.0,,147.75,,,-175.75,,,,-105.0,419.58500000000004,3.750000000000001,57.5
2020-08-10,893.0,378.75,,400.5,-23.5,-452.21,,95.75,-35.0,,,-194.76666666666665,1254.6950000000002,135.25,-2.25,,,,2.875,-19.94000000000051,-4.5,278.75,,8.257500000000007,-133.0,-875.0,907.5625,294.0,30.0,,,,45.5,-157.25,-35.34,916.25,,-119.5,-817.5,75.0,,209.0,,,-113.0,,,,33.75,363.005,10.95,-2.5
2020-08-11,828.0,386.25,,428.0,-86.0,-547.115,,95.75,645.0,,,-194.76666666666665,1134.975,144.75,-2.125,,,,43.0,-19.94000000000051,8.0,128.75,,-30.77499999999999,-119.25,1060.0,864.375,359.5,26.25,,,,-11.75,-155.0,-60.98000000000002,992.5,,-168.5,-879.0,3297.5,,233.75,,,-114.25,,,,-110.0,357.66499999999996,3.1499999999999995,-57.5
2020-08-12,876.75,378.75,,451.5,-85.75,-735.345,,108.5,275.0,,,-194.76666666666665,849.7633333333333,123.0,0.25,,,,-6.75,126.73249999999962,-9.875,177.5,,-15.532500000000027,-109.375,-1900.0,899.75,353.5,86.25,,,,40.25,-146.75,-45.9825,1050.0,,-132.0,-929.5,415.0,,190.5,,,-98.25,,,,-72.5,413.17,-6.649999999999999,-126.25
2020-08-13,880.25,336.25,,463.0,-85.0,-595.5775000000001,,120.75,10.0,,,-194.76666666666665,881.76,138.75,8.625,,,,-17.5,151.64999999999964,3.375,231.25,,-33.6725,-97.0,-367.5,910.25,209.5,-282.5,,,,22.5,-118.25,-51.72,1117.5,,-114.5,-824.5,255.0,,181.75,,,-147.5,,,,-73.75,360.4975,-6.950000000000001,-167.5
2020-08-14,840.5,346.25,,455.5,-134.5,-695.2925,,55.75,-12.5,,,-194.76666666666665,795.5233333333333,100.5,0.75,,,,-8.75,-25.476666666666915,11.375,151.25,,-71.56750000000001,-92.0,393.75,790.8125,202.5,-8.75,,,,-80.75,-148.5,-81.6075,1032.5,,-154.0,-748.0,355.0,,127.5,,,-174.0,,,,-110.0,376.665,-5.399999999999999,-127.5
2020-08-17,821.75,171.25,,416.5,-48.0,-738.46,,60.75,-242.5,,,-194.76666666666665,813.1099999999997,110.5,16.5,,,,14.0,-87.58666666666613,33.375,87.5,,-85.9225,-84.625,-1167.5,918.1875,290.0,-46.25,,,,-128.75,-118.25,-101.58749999999998,775.0,,-143.0,-571.0,-200.0,,141.0,,,-129.25,,,,-235.0,374.25,-2.6999999999999997,-393.75
2020-08-18,813.5,323.75,,431.0,-47.75,-570.0025,,67.75,412.5,,,-194.76666666666665,870.0033333333333,77.25,-9.5,,,,-7.0,-20.56333333333305,27.0,25.0,,-102.70250000000001,-95.125,-660.0,912.875,257.0,52.5,,,,-135.25,-139.75,-126.32500000000002,911.25,,-212.5,-543.0,337.5,,182.5,,,-142.75,,,,-195.0,369.9175,-7.85,-51.25
2020-08-19,667.25,288.75,,447.0,-61.75,-465.9625,,47.0,367.5,,,-194.76666666666665,864.2666666666667,102.25,19.125,,,,6.0,7.2800000000002,29.125,62.5,,-92.8425,-108.375,-356.25,831.1875,169.5,-118.75,,,,-77.0,-64.75,-98.85,1158.3333333333335,,-305.0,-519.5,720.0,,205.5,,,-192.0,,,,-190.0,293.66999999999996,-4.550000000000001,-326.25
2020-08-20,657.25,267.5,,408.0,-59.25,-510.9575,,44.0,250.0,,,-108.0,806.1266666666663,100.0,40.0,,,,82.5,83.00749999999971,49.875,-31.25,,-83.74999999999997,-129.75,-896.25,850.625,325.0,76.25,,,,-194.25,-81.25,-91.48749999999998,1021.25,,-343.5,-506.0,1830.0,,178.5,,,-153.25,,,,-187.5,402.42,-8.4,-210.0
2020-08-21,647.0,286.25,,395.5,-63.0,-586.845,,56.25,367.5,,,-108.0,759.1866666666665,82.5,51.0,,,,78.625,118.61250000000018,39.75,52.5,,-110.9575,-147.5,145.0,762.5,212.5,-68.75,,,,-151.25,-122.5,-96.54999999999998,913.75,,-494.5,-539.5,-465.0,,181.25,,,-193.5,,,,-220.0,325.5025,-4.2,-145.0
2020-08-24,733.0,113.75,,449.0,-31.25,-594.765,,56.25,-107.5,,,-108.0,792.7500000000002,123.5,71.75,,,,78.625,73.85750000000007,23.25,13.75,,-114.165,-148.5,-517.5,763.0625,246.5,-11.25,,,,-217.75,-103.25,-115.18499999999997,931.6666666666665,,-441.5,-530.0,1030.0,,162.0,,,-259.5,,,,-233.75,339.8375,0.7000000000000002,-200.0
2020-08-25,765.75,350.0,,424.5,-40.0,-695.6400000000001,,-100.5,470.0,,,-108.0,722.8166666666668,105.5,65.0,,,,110.0,51.73750000000018,5.875,-105.0,,-157.165,-143.25,402.5,894.5625,304.0,85.0,,,,-257.0,-96.0,-139.4475,1195.0,,-384.0,-715.0,-167.5,,151.875,,,-217.5,,,,-221.25,396.9225,1.5999999999999999,13.75
2020-08-26,754.5,182.5,,384.5,-67.25,-613.465,,-122.5,185.0,,,-108.0,688.8700000000001,113.5,38.125,,,,106.375,69.89750000000004,0.375,-88.75,,-162.8925,-168.875,-35.0,662.0,123.5,-72.5,,,,-249.75,-81.75,-157.19,1173.3333333333335,,-404.5,-609.0,-325.0,,100.5,,,-180.25,,,,-188.75,174.33999999999997,-3.55,21.25
2020-08-27,762.75,108.75,,379.0,-33.25,-647.2325000000001,,-96.5,-105.0,,,-108.0,709.7233333333336,46.25,44.5,,,,58.875,82.45249999999987,-24.375,-292.5,,-147.21499999999997,-151.375,-302.5,729.25,75.5,1.25,,,,-288.25,-125.5,-161.11,1128.75,,-535.5,-730.0,-1372.5,,112.0,,,-178.5,,,,-145.0,207.0025,-17.4,-182.5
2020-08-28,747.0,90.0,,413.5,-53.75,-661.5575,,-128.5,-222.5,,,-108.0,711.7966666666666,81.5,31.625,,,,-7.375,96.42500000000018,-43.0,-262.5,,-146.03500000000003,-147.0,-848.75,657.6875,148.5,-60.0,,,,-339.5,-104.0,-158.6775,1062.5,,-571.5,-681.0,-1022.5,,-94.0,,,-161.75,,,,-148.75,245.83749999999998,-16.8,-202.5
2020-08-31,691.75,206.25,,347.5,-131.5,-782.615,,-123.0,2.5,,,-109.16666666666667,735.4766666666667,37.75,34.25,,,,-53.75,57.0900000000006,-55.875,-218.75,,-175.72499999999997,-163.625,-21.25,555.9375,68.0,-11.25,,,,-84.5,-112.0,-170.16500000000002,1107.5,,-470.5,-811.0,-875.0,,-18.333333333333314,,,-225.75,,,,-200.0,184.085,-18.099999999999998,-117.5
2020-09-01,691.75,206.25,,347.5,-131.5,-782.615,,-123.0,2.5,,,-109.16666666666667,1028.9450000000006,37.75,34.25,,,,-53.75,57.0900000000006,-55.875,-218.75,,-175.72499999999997,-163.625,-21.25,555.9375,68.0,-11.25,,,,-84.5,-112.0,-170.16500000000002,1107.5,,-470.5,-811.0,-875.0,,-18.333333333333314,,,-225.75,,,,-200.0,184.085,-18.099999999999998,-117.5
2020-09-02,930.0,-38.75,,329.5,-206.5,-1538.5575,,-123.0,-142.5,,,-109.16666666666667,1054.685,37.5,36.0,,,,-36.5,57.0900000000006,-116.125,-107.5,,-146.97,-163.625,-3295.0,500.375,280.5,-50.0,,,,-213.75,-103.5,-156.175,866.25,,-455.0,-361.0,-1805.0,,241.0,,,-116.75,,,,-130.0,130.83749999999998,-18.099999999999998,-100.0
2020-09-03,807.5,211.25,,346.5,-211.75,-591.245,,-215.25,415.0,,,-109.16666666666667,1088.4299999999998,32.0,19.333333333333336,,,,-104.0,57.0900000000006,-132.25,-162.5,,-105.06999999999996,-58.125,2300.0,634.5625,226.0,32.5,,,,-215.5,-89.0,-115.85249999999999,1203.75,,-622.6666666666666,-495.5,40.0,,146.0,,,-35.75,,,,-270.0,180.4975,-18.099999999999998,-98.75
2020-09-04,566.0,136.25,,443.0,-110.0,-88.8425,,-172.25,-162.5,,,-109.16666666666667,858.9249999999997,17.75,51.875,,,,-123.5,57.0900000000006,-102.0,-110.0,,-170.2975,-113.75,-355.0,684.5625,272.0,-110.0,,,,-133.25,-83.25,-190.5025,1138.75,,-491.33333333333337,-723.5,-852.5,,-11.666666666666686,,,-162.0,,,,-157.5,294.91249999999997,-14.350000000000001,-152.5
2020-09-07,584.25,160.0,,477.5,-177.0,-196.4975,,-203.25,227.5,,,-109.16666666666667,895.5724999999995,26.25,49.5,,,,-89.5,57.0900000000006,-97.25,-85.0,,-164.5975,-44.625,460.0,649.375,222.5,-192.5,,,,-141.5,-76.0,-172.7375,1278.75,,-474.6666666666667,-638.5,275.0,,138.5,,,-220.75,,,,-162.5,225.58,-12.100000000000001,-97.5
2020-09-08,592.5,235.0,,459.0,-163.0,-91.34,,-185.0,-442.5,,,-109.16666666666667,905.2349999999999,113.5,55.375,,,,0.625,57.0900000000006,-73.5,-62.5,,-168.21999999999997,-60.5,-2862.5,724.75,147.0,-315.0,,,,-107.0,-37.75,-169.8725,1130.0,,-333.5,-645.5,-1472.5,,98.75,,,-327.75,,,,-162.5,216.9975,-16.9,-110.0
2020-09-09,607.75,361.25,,578.5,-170.25,296.155,,-186.75,240.0,,,-109.16666666666667,992.5,98.5,80.5,,,,8.875,57.0900000000006,-61.25,21.25,,-152.63,-53.0,507.5,701.625,166.0,-181.25,,,,-93.0,-48.25,-151.14,1176.25,,-246.5,-577.5,-157.5,,189.75,,,-249.75,,,,-112.5,215.33,-14.150000000000002,143.75
2020-09-10,634.0,305.0,,552.5,-205.25,6.844999999999992,,-261.25,362.5,,,56.599999999999994,963.7275,45.0,68.125,,,,19.375,324.3100000000004,-44.25,28.75,,-147.8475,-58.75,1097.5,704.9375,145.0,-162.5,,,,-35.25,-98.75,-167.87499999999997,1473.3333333333335,,-111.5,-370.5,982.5,,154.25,,,-276.5,,,,-188.75,248.75250000000003,-11.700000000000001,228.75
2020-09-11,647.25,426.25,,613.5,-211.75,8.485,,-274.0,-240.0,,,25.100000000000023,977.0925,-42.75,55.25,,,,-22.125,172.39499999999998,-35.0,88.75,,-204.99999999999997,-52.5,-652.5,596.1875,138.0,-613.75,,,,6.25,-186.75,-217.0025,1181.25,,-61.5,-286.5,845.0,,140.625,,,-499.75,,,,-176.25,131.08749999999998,-3.1999999999999997,-247.5
2020-09-14,600.5,151.25,,538.0,-236.0,-128.34500000000003,,-295.75,270.0,,,25.100000000000023,953.5474999999997,-26.0,51.875,,,,-83.375,42.897500000000036,-65.625,-152.5,,-176.4575,-72.5,-525.0,640.5625,109.5,-683.75,,,,-138.5,-175.0,-145.535,1035.0,,-187.0,-380.5,-540.0,,99.25,,,-600.75,,,,-232.5,139.7525,-14.000000000000002,-126.25
2020-09-15,513.5,30.0,,627.0,-215.25,-222.755,,-270.0,-90.0,,,25.100000000000023,984.5050000000001,41.0,63.0,,,,-72.5,-28.0625,-72.625,-117.5,,-181.02999999999997,-61.375,-941.25,666.9375,219.5,-657.5,,,,-23.0,-114.5,-184.905,1118.75,,-192.5,-420.0,497.5,,-15.333333333333314,,,-581.25,,,,-251.25,223.085,-6.1,-237.5
2020-09-16,563.0,215.0,,513.5,-236.0,-144.58,,-289.0,180.0,,,25.100000000000023,947.9499999999996,20.25,82.875,,,,-57.5,-56.934999999999945,-80.75,-158.75,,-160.97750000000002,-89.5,872.5,655.5,183.0,-352.5,,,,-115.5,-106.75,-189.9675,971.25,,-97.0,-429.5,732.5,,12.666666666666686,,,-553.75,,,,-282.5,132.17249999999999,-7.5500000000000025,66.25
2020-09-17,559.25,191.25,,542.5,-243.25,-46.11750000000001,,-305.0,10.0,,,25.100000000000023,960.4575000000004,-7.25,61.375,,,,-96.5,14.232500000000073,-96.375,-57.5,,-156.33,-79.5,-112.5,702.5,226.5,-450.0,,,,-8.5,-132.75,-159.945,1256.6666666666667,,-101.0,-337.0,1092.5,,114.75,,,-571.5,,,,-250.0,210.5875,-1.6499999999999986,208.75
2020-09-18,534.0,420.0,,341.5,-301.25,0.9050000000000011,,-352.5,-200.0,,,25.100000000000023,947.1475,-7.5,42.0,,,,-130.625,60.36000000000013,-111.5,-163.75,,-193.01000000000002,-77.0,-210.0,705.375,173.0,-226.25,,,,-124.5,-156.0,-179.73499999999999,933.3333333333333,,63.5,-292.5,-1405.0,,88.0,,,-455.0,,,,-316.25,186.17,-0.8500000000000014,-262.5
2020-09-21,545.25,210.0,,336.5,-266.75,-55.82250000000002,,-333.75,130.0,,,25.100000000000023,974.165,13.75,76.0,,,,-80.125,78.22499999999991,-98.25,-212.5,,-176.76749999999998,-79.375,1608.75,509.375,182.0,-128.75,,,,-112.5,-129.75,-182.49999999999997,1261.6666666666667,,75.0,-166.0,-2067.5,,107.25,,,-328.75,,,,-318.75,146.25,-8.249999999999995,11.25
2020-09-22,583.75,251.25,,405.5,-256.25,-259.38749999999993,,-300.5,-145.0,,,25.100000000000023,1034.6699999999998,19.5,65.0,,,,-108.75,-43.32000000000062,-129.875,-38.75,,-170.9375,-68.875,-622.5,688.8125,307.5,-112.5,,,,-36.75,-120.25,-162.49,1063.3333333333333,,14.5,-299.0,-1272.5,,195.75,,,-254.25,,,,-256.25,298.17,-13.4,-71.25
2020-09-23,640.25,201.25,,426.0,-203.0,-101.02000000000001,,-261.0,85.0,,,25.100000000000023,1034.6699999999998,9.75,67.875,,,,-59.25,-14.684999999999945,-157.625,-31.25,,-167.85500000000002,-72.5,217.5,747.625,268.0,-20.0,,,,-87.0,-133.25,-136.4525,1138.3333333333333,,109.0,-231.5,-1022.5,,191.75,,,-277.5,,,,-236.25,267.67,-19.7,56.25
2020-09-24,589.0,383.75,,329.0,-220.25,148.88249999999996,,-276.75,62.5,,,25.100000000000023,1034.6699999999998,0.75,64.5,,,,-28.875,-3.4349999999999454,-143.375,41.25,,-184.11,-59.875,-32.5,547.8125,256.5,38.75,,,,-44.0,-155.75,-139.97500000000002,1018.3333333333333,,103.75,-133.5,557.5,,184.75,,,-318.25,,,,-306.25,235.67000000000002,-19.950000000000003,126.25
2020-09-25,577.0,186.25,,321.0,-213.5,174.55499999999995,,-273.75,-255.0,,,25.100000000000023,1034.6699999999998,8.25,58.125,,,,-37.25,-36.16750000000002,-135.875,-25.0,,-194.69,-55.875,-525.0,586.375,262.0,-295.0,,,,-187.5,-113.75,-134.4575,997.5,,44.25,-398.0,35.0,,193.0,,,-320.5,,,,-340.0,214.165,-19.900000000000002,-63.75
2020-09-28,573.0,258.75,,270.0,-252.5,-251.495,,-330.0,-312.5,,,25.100000000000023,1034.6699999999998,-33.0,67.625,,,,-44.0,-37.147500000000036,-152.875,-25.0,,-212.16000000000003,-58.875,-1790.0,696.75,330.5,-401.25,,,,-170.0,-174.0,-133.7475,1017.5,,16.75,-484.5,272.5,,227.0,,,-274.75,,,,-280.0,320.91499999999996,-20.450000000000003,-83.75
2020-09-29,695.0,343.75,,256.0,-254.5,-375.06000000000006,,-321.25,232.5,,,25.100000000000023,1034.6699999999998,-28.75,49.125,,,,-105.125,28.11999999999989,-177.5,-40.0,,-174.55499999999998,-103.75,-727.5,648.0,222.5,-175.0,,,,-175.0,-158.0,-117.82249999999999,885.0,,13.75,-461.0,-915.0,,223.75,,,-353.0,,,,-358.3333333333333,257.1625,-15.199999999999998,-161.25
