,BTCUSDT,ETHUSDT,APTUSDT,SOLUSDT,DOGEUSDT,XRPUSDT,GALAUSDT,ETCUSDT,BNBUSDT,GMTUSDT,LTCUSDT,MATICUSDT
7029,-0.07006536191201718,-0.37461452845630305,0.0,-0.22194132640566966,-0.22059571883375761,0.6814228721104746,0.29291448470169557,-0.35888073840640455,0.21553049494321508,0.04313010478079149,-0.6195967475545925,-0.6034840241572623
7030,-0.0681296749792153,-0.37461452845630305,0.0,-0.22441482463888518,-0.21757912758187226,0.6635333793568513,0.29504408616199373,-0.3586960661995716,0.21508449776786387,0.04014859017136996,-0.618814733869353,-0.6034840241572623
7031,-0.0685816856382575,-0.37461452845630305,0.0,-0.23256218560239916,-0.2158981727995558,0.6708748699019014,0.29412945201565244,-0.3584651833033766,0.21560505997504753,0.04194284854457553,-0.618814733869353,-0.6034840241572623
7032,-0.06883911023649114,-0.37461452845630305,0.0,-0.23506218560239922,-0.21202546695682134,0.6697542961681497,0.3002214410500721,-0.35546301250295165,0.21988333378457148,0.03298762466397864,-0.6190100845237777,-0.6034840241572623
7033,-0.06979501267141619,-0.37461452845630305,0.0,-0.23255591993823888,-0.21101126817385996,0.6693065683866408,0.2968503101889015,-0.3566211705683646,0.21715589122899515,0.034393247153938544,-0.6201824174663334,-0.6034840241572623
7034,-0.06979501267141619,-0.37461452845630305,0.0,-0.2268416342239531,-0.2111804729115926,0.6641600031595207,0.2898252643733852,-0.36134098917925717,0.21499477639182396,0.03579689664260921,-0.6190087085461456,-0.6034840241572623
7035,-0.06979501267141619,-0.37461452845630305,0.0,-0.22826208876940757,-0.207120246215602,0.6701706888229223,0.29619469112497765,-0.3624463177842404,0.21767175438111597,0.03319377289411096,-0.6244795956114055,-0.6034840241572623
7036,-0.06979501267141619,-0.37461452845630305,0.0,-0.22861770754607902,-0.20491199073742983,0.6724103304802571,0.29711044204072845,-0.3644749959160123,0.21860375557407752,0.030583855206899657,-0.6264442321536452,-0.6034840241572623
7037,-0.06979501267141619,-0.37461452845630305,0.0,-0.22897345283245385,-0.20627392468363348,0.6685943933309866,0.2974159721354429,-0.36456739600841237,0.21834255179781714,0.02696066680110254,-0.6221135234922277,-0.6034840241572623
7038,-0.06979501267141619,-0.37461452845630305,0.0,-0.23395565923814787,-0.203723771674453,0.6746319604150652,0.30169470074179994,-0.36807892398512543,0.2213269582739792,0.00615258599302182,-0.622897529764278,-0.6034840241572623
7039,-0.06979501267141619,-0.37461452845630305,0.0,-0.23610158198492903,-0.20253065764684086,0.6766567073217019,0.3062987523071774,-0.36993360938411457,0.22278621143569433,-0.0002431226927632757,-0.6252513940247723,-0.6034840241572623
7040,-0.06979501267141619,-0.37461452845630305,0.0,-0.2515137683648574,-0.19126785901202858,0.6861246965011428,0.32233328823070495,-0.3857741816886624,0.22574645425054807,-0.03450392003495584,-0.6348856842331876,-0.6034840241572623
7041,-0.06979501267141619,-0.37461452845630305,0.0,-0.2493295674183702,-0.19489229808693376,0.6799799536700094,0.3173191860683734,-0.3900222700489002,0.22142444583202714,-0.026548641600210643,-0.6293268198297728,-0.6034840241572623
7042,-0.06979501267141619,-0.37461452845630305,0.0,-0.2493295674183702,-0.19661198854265172,0.6799799536700094,0.31513646077994173,-0.3899282674168265,0.2226967580724194,-0.026548641600210643,-0.6328806204220728,-0.6034840241572623
7043,-0.06979501267141619,-0.37461452845630305,0.0,-0.25476041463053534,-0.1897450357529521,0.6835990443734702,0.32198151367353245,-0.39852869978829,0.2250947497543857,-0.026548641600210643,-0.6374377830929664,-0.6034840241572623
7044,-0.06979501267141619,-0.37461452845630305,0.0,-0.2613130174699966,-0.19752377386876885,0.6895014280284076,0.3094501853527303,-0.3878626651829331,0.2246440455290336,-0.026548641600210643,-0.6336559359592085,-0.6034840241572623
7045,-0.06979501267141619,-0.37461452845630305,0.0,-0.2613130174699966,-0.2052424702667105,0.7037194375070807,0.2955269180259976,-0.3752454043949407,0.21469547774737652,-0.026548641600210643,-0.6213616666750524,-0.6034840241572623
7046,-0.06979501267141619,-0.37461452845630305,0.0,-0.2613130174699966,-0.20149778941564667,0.6921484539734802,0.3046816327040569,-0.3845093814202777,0.21949066026168762,-0.026548641600210643,-0.6225369849904294,-0.6142767297769125
7047,-0.06979501267141619,-0.37461452845630305,0.0,-0.2503119173599856,-0.2088444492482111,0.6995775399707788,0.28928280301511333,-0.3729146364579138,0.21224455410996768,-0.015098259920821477,-0.6129272575929006,-0.6008581192928393
7048,-0.06979501267141619,-0.37461452845630305,0.0,-0.2503119173599856,-0.20731799063220024,0.696449048350667,0.2914059452656441,-0.3804942454610104,0.21239288354965324,-0.015098259920821477,-0.6146755093411522,-0.6050655193670876
7049,-0.06979501267141619,-0.3732798475839,0.0,-0.242363940481373,-0.2093563803043592,0.6890516038315008,0.28867038295561365,-0.38738662193379014,0.2119107413547937,-0.013207106317123185,-0.6127296054688034,-0.5954967359695481
7050,-0.06979501267141619,-0.37511355073971864,0.0,-0.242363940481373,-0.20698309669696813,0.6883840470891777,0.2913984823796816,-0.3870166112959843,0.21231851122430745,-0.016982274102358086,-0.6135064553425653,-0.5972200249897351
7051,-0.06979501267141619,-0.3694788347139687,0.0,-0.23304494406560228,-0.2125905733324822,0.6823800444207319,0.28106413587512225,-0.40006431406746445,0.20983380883231784,-0.013613853049726399,-0.6109797303668609,-0.6071733304701971
7052,-0.06979501267141619,-0.3694788347139687,0.005878423513694164,-0.23233471679287498,-0.21411135738114728,0.6817169144472571,0.2819666629509344,-0.3982830854764621,0.20761421723717144,-0.0121451161634486,-0.6119490983389431,-0.6093633779212252
7053,-0.06979501267141619,-0.3722744048105847,0.005878423513694164,-0.2401416720803129,-0.21411135738114728,0.6839258828590088,0.28226777707318684,-0.3961326462378091,0.20524138615308407,-0.013611699025380286,-0.6133075303203132,-0.6085135539561893
7054,-0.06979501267141619,-0.3703335844288901,0.005878423513694164,-0.2326309424665789,-0.21411135738114728,0.6695358009462348,0.27805090960330736,-0.4015432565363096,0.20327171170682268,-0.012982240359832753,-0.6107812963521825,-0.6167760083911832
7055,-0.06979501267141619,-0.37176331985096955,0.005878423513694164,-0.23582583064549278,-0.21411135738114728,0.6632066870221841,0.2813502497352809,-0.4055565734515284,0.20227026517294056,-0.014030678187469614,-0.6105874603374509,-0.6191862277211423
7056,-0.06979501267141619,-0.3700621159220352,0.005878423513694164,-0.23653808135774346,-0.21411135738114728,0.6636404324136393,0.27653532346383947,-0.4076914814687894,0.20464168950968276,-0.006054187843221093,-0.6096184680893889,-0.6184649004790168
7057,-0.06979501267141619,-0.37248279079081914,0.005878423513694164,-0.24651669860649605,-0.21411135738114728,0.6725360713808773,0.2888144489505121,-0.40175366984699623,0.2062759191932364,-0.0206314473184398,-0.6134906849335321,-0.6101636492759369
7058,-0.06979501267141619,-0.3745626897231378,0.005878423513694164,-0.24327695778576175,-0.21411135738114728,0.6701280153388459,0.2970012288170979,-0.39404768288789727,0.20761520490752217,-0.025914625678541192,-0.61446250223188,-0.6066455126751847
7059,-0.06979501267141619,-0.37238582317586433,0.005878423513694164,-0.246888369847878,-0.21411135738114728,0.6672889675118093,0.28813543853889556,-0.397723815596288,0.20675840264258394,-0.031225864259378344,-0.6123224244108684,-0.608106433055024
7060,-0.06979501267141619,-0.37238582317586433,0.005878423513694164,-0.24293011148155919,-0.21023930350909337,0.6694666678602413,0.29298392338738044,-0.39273343010045436,0.2070189453157517,-0.028267284377721524,-0.6129048355931631,-0.6012987500985445
7061,-0.06979501267141619,-0.3730181976649519,0.005878423513694164,-0.24003993807115465,-0.21007029894597007,0.6727403474761297,0.2881118162010222,-0.39139905380633944,0.20660941441478398,-0.02784337594194375,-0.6117393344276619,-0.5999523608696583
7062,-0.06979501267141619,-0.3730181976649519,0.005878423513694164,-0.24511240183927052,-0.20973223268498298,0.6712076126392564,0.2841724222616283,-0.3928734364086248,0.20419044973166833,-0.03420469909715995,-0.6109632381917286,-0.6060805628551958
7063,-0.06979501267141619,-0.3730181976649519,0.005878423513694164,-0.24511240183927052,-0.21074677445028567,0.668146834327057,0.28205953364104264,-0.39393158878256673,0.20281682335804196,-0.03778666285611487,-0.608055134275482,-0.605471475268401
7064,-0.06979501267141619,-0.3730181976649519,0.005878423513694164,-0.24835681424013578,-0.2127738014773125,0.6666211150594022,0.2835655577374282,-0.3943452107321048,0.2042997878039695,-0.04072598681160511,-0.60612202002843,-0.6041306659071138
7065,-0.06979501267141619,-0.37368745417481775,0.005878423513694164,-0.25087208553011053,-0.21209949264386685,0.6690150214794242,0.2853755124885593,-0.3937939428158975,0.2048938545622213,-0.044703378480016265,-0.6065078969336971,-0.606083552517635
7066,-0.06979501267141619,-0.3701387889655926,0.005878423513694164,-0.24618908841195486,-0.21378640222551337,0.6622523687743629,0.27510050493340676,-0.40036684224593977,0.20363071231011298,-0.03839820824041984,-0.6049637934787656,-0.6114435232814309
7067,-0.06979501267141619,-0.36904190243581947,0.005878423513694164,-0.24367922824702126,-0.21378640222551337,0.6522848714829219,0.27539963744911133,-0.40123446177194555,0.2030741466910263,-0.03756278635236632,-0.6045783627599374,-0.6110800191011327
7068,-0.06979501267141619,-0.36876606573114856,0.017100672842798925,-0.2429639206647609,-0.21412321596751394,0.6580776198201886,0.27839185767651997,-0.4258717461957068,0.20337081657161682,-0.038814873163718566,-0.6041930805407117,-0.6130194130405267
7069,-0.06979501267141619,-0.36557949833831216,0.017100672842798925,-0.24046213367405322,-0.21395486579916367,0.6481509905582118,0.27959233786859694,-0.4370036368360132,0.20288858495206052,-0.038814873163718566,-0.6009194429516495,-0.6128984355423414
7070,-0.06979501267141619,-0.3616242129163644,0.017100672842798925,-0.24547825692736758,-0.21698567906739075,0.6517834691906905,0.27508512633013527,-0.44726433791052445,0.20255489320907727,-0.04048641516121121,-0.5978484256771773,-0.6182220895048337
7071,-0.06979501267141619,-0.36104618702688895,0.017100672842798925,-0.24298271325535326,-0.21681780933430372,0.6530701944748424,0.27807645148717997,-0.4404642856024298,0.2038892149288698,-0.031308275820368436,-0.5991878822405144,-0.6194256037664777
7072,-0.06979501267141619,-0.36214076128311046,0.017100672842798925,-0.2376217411324082,-0.21312405513685573,0.6605857624370498,0.28197684152618385,-0.4394987380931036,0.2045572671854019,-0.016992486346684266,-0.6005291353541378,-0.6172618821653237
7073,-0.06979501267141619,-0.3647660523479894,0.017100672842798925,-0.23474714537243702,-0.2148092590465288,0.6612348321038608,0.2813744318876297,-0.44446293437654594,0.20385162951177782,-0.020196245424001558,-0.6003372704270464,-0.6149730013075959
7074,-0.06979501267141619,-0.3646058313956666,0.017100672842798925,-0.23582822645351809,-0.21312689027129328,0.6618843233357291,0.28077238492796686,-0.44704205660071084,0.2025897998587809,-0.02253816579870882,-0.6012967791585759,-0.6159389515611579
7075,-0.06979501267141619,-0.36256906276342926,0.017100672842798925,-0.23690814006042937,-0.2141380126170973,0.6584181188296633,0.27986985785215457,-0.4576808183186093,0.20270099745691283,-0.022325761380696973,-0.6041725460297418,-0.6202815329845596
7076,-0.06979501267141619,-0.3612444283701346,0.017100672842798925,-0.24445938062137862,-0.2205353190144037,0.6556115557899395,0.27656357591647684,-0.4537979933477305,0.19962418844149188,-0.02381290818333126,-0.6062753944334887,-0.6249656550119437
7077,-0.06979501267141619,-0.3605297679478767,0.017100672842798925,-0.24196116506106458,-0.21802611861293164,0.6558268410428997,0.2777618982651886,-0.46233019482895554,0.20117635223172792,-0.02487357852698835,-0.6032231243075824,-0.6242483806545019
7078,-0.06979501267141619,-0.36185170526981403,0.017100672842798925,-0.24375007382671765,-0.21785841779119752,0.6538888565467756,0.27836177828918374,-0.45949587377768,0.20139843462429552,-0.023602122710078,-0.6005442111809081,-0.6213772238175598
7079,-0.06979501267141619,-0.3628558817310048,0.017100672842798925,-0.24303578811243198,-0.21852933359126459,0.6543186867638399,0.27596081790503024,-0.45928054216699954,0.20080608335999595,-0.02169251099779279,-0.6009279410350907,-0.6188577277167799
7080,-0.06979501267141619,-0.36478248793421986,0.017100672842798925,-0.24518017696160987,-0.21953503255204243,0.6607689125217414,0.2774578238930543,-0.45505913359495564,0.20076908332299592,-0.02530645657602415,-0.5997771930488996,-0.6188577277167799
7081,-0.06979501267141619,-0.3667280726014869,-0.016007510082679977,-0.24731997724691657,-0.21618607073020724,0.6646641732878095,0.28255527516741696,-0.4528529649744598,0.2022490300449139,-0.01937550974272606,-0.6020813405143374,-0.6177752162902704
7082,-0.06979501267141619,-0.3638613412103958,-0.016007510082679977,-0.23195185716114097,-0.21870623202052974,0.6609709297509855,0.27351368384734465,-0.46334459768060754,0.20043340828709566,-0.03130817541500386,-0.5980397700755383,-0.6135608875726305
7083,-0.06979501267141619,-0.3631829151588354,-0.016007510082679977,-0.23406378957930352,-0.21786829000611707,0.6644341332141891,0.2723189407171176,-0.45931164762054233,0.19917587231786815,-0.03151874606145577,-0.5978480890327934,-0.6176376261817431
7084,-0.06979501267141619,-0.36047105075205577,-0.016007510082679977,-0.23688565906783976,-0.2151846268058487,0.665302942944858,0.27918051589611526,-0.45358234633683425,0.19858334556158197,-0.028571377640403184,-0.5982313776491216,-0.6202863138773848
7085,-0.07025912722949035,-0.35956973008813375,-0.016007510082679977,-0.2365319271965981,-0.21316646333460754,0.6655203342492058,0.2764770013271757,-0.4584348223993966,0.19769402848298856,-0.028149080343106037,-0.5995734021889988,-0.6201655992467715
7086,-0.07026956161287046,-0.360005506573023,-0.016007510082679977,-0.23334946609334495,-0.2135035041165423,0.6648683020822854,0.274979098391286,-0.4594265009230891,0.19750858917727332,-0.027093782749184503,-0.6003413038975802,-0.6217347000313218
7087,-0.07108345200896393,-0.3602271208419252,-0.016007510082679977,-0.23229201103518504,-0.21266118605724305,0.662258471721259,0.274979098391286,-0.45697129761502564,0.19780534709700026,-0.03131052320880923,-0.6007255498149673,-0.6217347000313218
7088,-0.06995038740861725,-0.3619690814644472,-0.016007510082679977,-0.23264412371124132,-0.2165391155800892,0.6642209662698852,0.274979098391286,-0.4566690393137174,0.1958016365218611,-0.03152225304154266,-0.5989957785291706,-0.6217347000313218
7089,-0.06997124975364899,-0.3605199719041374,-0.016007510082679977,-0.2358142540388215,-0.21485957241582987,0.6629151991316915,0.274979098391286,-0.4641413959135793,0.19694961459918303,-0.030039830339297913,-0.598612048674988,-0.6217347000313218
7090,-0.07064407441762788,-0.3602679192022089,-0.016007510082679977,-0.23440082647698413,-0.21485957241582987,0.6585569511473812,0.274979098391286,-0.4610516182905321,0.1980989120447768,-0.025810606401890368,-0.5970777180267333,-0.6217347000313218
7091,-0.07158353162013309,-0.3561958597944528,-0.016007510082679977,-0.24851515251791567,-0.21485957241582987,0.6491457014209642,0.274979098391286,-0.47120346210831954,0.19798756173670762,-0.032548867088350586,-0.6020566533005747,-0.6217347000313218
7092,-0.0715365145895196,-0.35840514338822094,-0.016007510082679977,-0.24493605445062872,-0.21485957241582987,0.6551112338999744,0.274979098391286,-0.4726498155445048,0.19735664691020915,-0.034456859456381106,-0.5987849058024992,-0.6217347000313218
7093,-0.0701626370683498,-0.359392536898979,-0.016007510082679977,-0.24671922135505098,-0.2184122707748214,0.6577468587627023,0.274979098391286,-0.475056923076563,0.19657777293943546,-0.0348816682924048,-0.5974421089484805,-0.6217347000313218
7094,-0.06951576604608511,-0.36155654252692293,-0.016007510082679977,-0.24493286908638356,-0.2184122707748214,0.6586230909642355,0.274979098391286,-0.4753188860524623,0.19565126365581242,-0.03169424797791265,-0.5953348292549938,-0.6217347000313218
7095,-0.06956789934049223,-0.36357090247168067,-0.016007510082679977,-0.24921246965699684,-0.2184122707748214,0.6584042246915282,0.274979098391286,-0.4757553766679141,0.19450345559894033,-0.030635150329109462,-0.5957171653284024,-0.6217347000313218
7096,-0.07017789068591407,-0.36248198430806877,-0.016007510082679977,-0.24670530633321475,-0.2184122707748214,0.6538070267931043,0.274979098391286,-0.4790304858382197,0.19376378327378052,-0.032962700054035454,-0.5960996476385955,-0.6217347000313218
7097,-0.05453797394577764,-0.3748924127270351,-0.016007510082679977,-0.26385428811242173,-0.2184122707748214,0.6731604466303597,0.274979098391286,-0.46352117587107844,0.18563340151540053,-0.0187527318673969,-0.5809858156125768,-0.6217347000313218
7098,-0.05629463977349092,-0.37562279041512625,-0.016007510082679977,-0.2680692512314944,-0.2184122707748214,0.6707871995969183,0.27347398099212883,-0.4652468758581356,0.18325061622268468,-0.02063478958383358,-0.5809858156125768,-0.6217347000313218
7099,-0.0533256927977519,-0.3764654976119962,-0.016007510082679977,-0.2750647041870733,-0.2184122707748214,0.6764100369671606,0.26295399301497235,-0.46589513204898225,0.1818609146428135,-0.007226031989029491,-0.5802319520618794,-0.6217347000313218
7100,-0.05342316768514288,-0.3759693204316358,-0.016007510082679977,-0.27645407549655565,-0.2184122707748214,0.6727541229886659,0.2638463190114029,-0.4654626809159602,0.18281044353040388,-0.010740607138915892,-0.5804202759790168,-0.6217347000313218
7101,-0.05122720353887522,-0.38100124948820546,-0.016007510082679977,-0.2761072145877801,-0.2184122707748214,0.6721065943894862,0.2638463190114029,-0.46161552953703755,0.17710785543272878,-0.011363013777919928,-0.57815996330243,-0.6217347000313218
7102,-0.04861625084831411,-0.402472586114459,-0.016007510082679977,-0.2885985400562048,-0.2184122707748214,0.6837696613441298,0.2638463190114029,-0.45580232710841073,0.17467255447314756,-0.002436295903724517,-0.5695149717594868,-0.6217347000313218
7103,-0.04981109768835257,-0.40141022944102744,-0.016007510082679977,-0.2909974434146696,-0.2184122707748214,0.6844101395678701,0.2638463190114029,-0.4527626833032906,0.17445499763642391,-0.007168806191790278,-0.563552609173312,-0.6217347000313218
7104,-0.04981109768835257,-0.3989385401844411,-0.016007510082679977,-0.2889461613633876,-0.2184122707748214,0.6803563738328583,0.2638463190114029,-0.4604027874477269,0.17594195951942526,-0.008409244479985478,-0.5654048040242103,-0.6217347000313218
7105,-0.04981109768835257,-0.39466670123497527,-0.016007510082679977,-0.2992236536552684,-0.2184122707748214,0.6707162710050948,0.2638463190114029,-0.4699511745445012,0.1799616596715221,-0.022278008710993502,-0.5718995154734589,-0.6217347000313218
7106,-0.04981109768835257,-0.39645365499570073,-0.016007510082679977,-0.303031199518889,-0.2184122707748214,0.6670390051604053,0.2638463190114029,-0.471210511004463,0.18043433537962672,-0.02731579208630841,-0.5702185292949008,-0.617126923002776
7107,-0.04981109768835257,-0.3996345048004113,-0.016007510082679977,-0.30928554281284315,-0.2184122707748214,0.6574862478872833,0.2638463190114029,-0.476515089464396,0.1828715852886844,-0.0311132604407387,-0.5748800993116825,-0.6221610431504436
7108,-0.04981109768835257,-0.39992392107005814,-0.016007510082679977,-0.3068379903652907,-0.2184122707748214,0.6612126836610667,0.2638463190114029,-0.47752046604349296,0.18400202324222703,-0.030477936425491015,-0.573381410664249,-0.6295817762289234
7109,-0.04981109768835257,-0.40343503712988815,-0.016007510082679977,-0.3068379903652907,-0.2184122707748214,0.6575000826564805,0.2638463190114029,-0.4807584112609603,0.1850607265132551,-0.032805978753533305,-0.5776836927443089,-0.626070222083024
7110,-0.04981109768835257,-0.4066307582901807,-0.016007510082679977,-0.3068379903652907,-0.2184122707748214,0.6544312531957177,0.2638463190114029,-0.4892307554225056,0.18670528303118072,-0.03853359860928207,-0.5806895165278895,-0.625956546966507
7111,-0.04981109768835257,-0.40804317711346405,-0.016007510082679977,-0.3068379903652907,-0.2184122707748214,0.6498138389476966,0.2638463190114029,-0.49215279022128366,0.1858633473111425,-0.044720925257457855,-0.5831391114025833,-0.6270934273666889
7112,-0.04981109768835257,-0.40804317711346405,-0.016007510082679977,-0.3068379903652907,-0.2184122707748214,0.6550666294926736,0.26564812081320477,-0.4923748052294983,0.1839980168550509,-0.044720925257457855,-0.5799279289318618,-0.6285696935488375
7113,-0.04981109768835257,-0.40804317711346405,-0.016007510082679977,-0.3068379903652907,-0.2184122707748214,0.6511062334530696,0.26564812081320477,-0.48677878462193025,0.1814790332101911,-0.044720925257457855,-0.5786099097264391,-0.6382079745330761
7114,-0.04981109768835257,-0.40804317711346405,-0.016007510082679977,-0.3068379903652907,-0.2184122707748214,0.6480380765387589,0.26564812081320477,-0.4776364827051385,0.182061677687814,-0.044720925257457855,-0.5780457878761195,-0.6418018649194194
7115,-0.04981109768835257,-0.40579783453198703,-0.016007510082679977,-0.31028507757659707,-0.2184122707748214,0.6478195928157963,0.26564812081320477,-0.4785993257179617,0.18308189995052115,-0.044720925257457855,-0.5771061148823214,-0.6476210233795806
7116,-0.04981109768835257,-0.40865182975561154,-0.016007510082679977,-0.3037581108984797,-0.2184122707748214,0.6515330047860889,0.26564812081320477,-0.4826734484673374,0.18085700298878205,-0.04577935032096336,-0.5804857618969665,-0.6379414506158957
7117,-0.05100397758961739,-0.4078436021468529,-0.016007510082679977,-0.30064607770345886,-0.2184122707748214,0.6513137546216513,0.26564812081320477,-0.4814858000112805,0.1811859984559555,-0.04556744101814503,-0.5827465004048791,-0.6419859399991111
7118,-0.05499016294982162,-0.397432037369555,-0.016007510082679977,-0.2867716413524357,-0.2184122707748214,0.6565746051258162,0.26564812081320477,-0.49084391257224,0.18542498986834344,-0.0536182884757721,-0.5918099445136404,-0.635272277696325
7119,-0.05358863580431705,-0.40292880904730777,-0.016007510082679977,-0.2867716413524357,-0.2184122707748214,0.6528284614501881,0.26564812081320477,-0.4883159721784135,0.1835166629572641,-0.05255036878333308,-0.5906666518307135,-0.626485525415149
7120,-0.05507113864232527,-0.3981780557881569,-0.016007510082679977,-0.28184726569292107,-0.2184122707748214,0.6543652342273562,0.26564812081320477,-0.4908817762040715,0.18424923685565608,-0.05724420279229403,-0.5940926130031536,-0.634414056961771
7121,-0.054380699408764555,-0.3977734007565713,-0.016007510082679977,-0.2790194113274209,-0.2184122707748214,0.6515068349309622,0.26564812081320477,-0.4901721474286248,0.18369940363839876,-0.057672927336774316,-0.5942835984882567,-0.6317125711445714
7122,-0.05181798022883477,-0.4031110121754612,-0.021091024970116612,-0.28469115893465236,-0.2184122707748214,0.6515068349309622,0.26564812081320477,-0.48556283129158617,0.18146464396665185,-0.054670568340419945,-0.5891260053650477,-0.6262118975927079
7123,-0.051295362795144905,-0.40538534944849347,-0.021091024970116612,-0.28574861399281226,-0.2184122707748214,0.6515068349309622,0.26564812081320477,-0.4836658003655704,0.18230537942741154,-0.05573962970454227,-0.5896961307926416,-0.6255420304496914
7124,-0.0494800865473366,-0.4098269832555018,-0.021091024970116612,-0.28856551540126296,-0.2184122707748214,0.6462448309844592,0.26564812081320477,-0.48172832788648623,0.18043957127639076,-0.05210093107440539,-0.5898862810113145,-0.6250957513020844
7125,-0.05018732933294401,-0.4084640909610283,-0.021091024970116612,-0.28470315585070116,-0.2184122707748214,0.6510430861643938,0.26564812081320477,-0.4869581775832428,0.18266706808121103,-0.0580723535525457,-0.5927390767511395,-0.6269915916054188
7126,-0.05063160616907292,-0.4065875565418269,-0.020361250157773014,-0.28646558094763463,-0.2184122707748214,0.6514813942950095,0.26564812081320477,-0.4828494963373846,0.18134954502455747,-0.06708329541051616,-0.5887337362972008,-0.6269915916054188
7127,-0.052213107768663725,-0.40437309566644597,-0.013579820841132295,-0.2815394725732504,-0.2184122707748214,0.6589358998858887,0.26564812081320477,-0.4869853639896198,0.17981445730525936,-0.07357820772919987,-0.5915832803701492,-0.6269915916054188
7128,-0.05306205254066498,-0.40356131063308087,-0.013579820841132295,-0.28083225899474973,-0.2184122707748214,0.6629120430270418,0.26564812081320477,-0.48870843547499576,0.18120121739576367,-0.06725874815194988,-0.588725593191639,-0.6269915916054188
7129,-0.053735568344972395,-0.4018544316873207,-0.013579820841132295,-0.2811861160365049,-0.2184122707748214,0.6655733870057511,0.26564812081320477,-0.4897669632392969,0.1808723181120332,-0.06509330856771423,-0.5883456539819126,-0.6269915916054188
7130,-0.05299420163804036,-0.402548803542115,-0.013579820841132295,-0.2833085072639544,-0.2184122707748214,0.6729116124894068,0.26564812081320477,-0.48408339272336975,0.1808723181120332,-0.06012355921594226,-0.5881557565265384,-0.6269915916054188
7131,-0.05145558069829004,-0.40761494693113365,-0.011533729951621163,-0.28789728241397217,-0.2184122707748214,0.669775411772561,0.26564812081320477,-0.48895755082333425,0.178972635943473,-0.050018205528563286,-0.5856875583112356,-0.6269915916054188
7132,-0.05151247911392787,-0.4067389651634322,-0.011533729951621163,-0.28719454172528636,-0.2184122707748214,0.662182736471087,0.26564812081320477,-0.48767877844481766,0.18064993767546933,-0.05150820127143252,-0.5868239219475991,-0.6269915916054188
7133,-0.05156420788961125,-0.4093246340194966,-0.011533729951621163,-0.28719454172528636,-0.2184122707748214,0.6699398286696686,0.26564812081320477,-0.49023959790704563,0.17878719615824812,-0.05278724625118092,-0.585117437305961,-0.6269915916054188
7134,-0.052164292729191986,-0.4077016423790153,-0.011533729951621163,-0.28930424636663643,-0.2184122707748214,0.672396831126671,0.26564812081320477,-0.49204520851170497,0.180865212928208,-0.056629295344030495,-0.5864424420381208,-0.6269915916054188
7135,-0.05330824427947922,-0.4071968805449483,-0.011533729951621163,-0.28649722882277684,-0.21857893744148804,0.6663511526671995,0.26505021348884006,-0.49204520851170497,0.18254570100039602,-0.059200540255108236,-0.5879587422655658,-0.625193232608004
7136,-0.053930105822006746,-0.405147106688477,0.00023995368513896054,-0.2812192555645079,-0.21624599293223956,0.6710250899028994,0.2710257139370026,-0.498530693378907,0.18510727014446593,-0.06306735013695575,-0.5934636777249431,-0.6220404344996828
7137,-0.055496097867596905,-0.4049982672638902,-0.014413639677645307,-0.2773282049808503,-0.2112351360757171,0.6750501346256185,0.2746325669577421,-0.5027049462320531,0.1854374605542688,-0.06479260353354843,-0.5934636777249431,-0.615376026954218
7138,-0.053849746587130376,-0.40602541217319643,-0.014413639677645307,-0.27910377316266843,-0.2137531820720241,0.6721314098838135,0.2746325669577421,-0.4994942438909159,0.183162064194903,-0.06608877981352246,-0.5919366687537655,-0.6189011577251983
7139,-0.05361123654896893,-0.4073340499259085,-0.015281412754985513,-0.2787492889372164,-0.21810683244040974,0.67347459322834,0.2746325669577421,-0.49976094611787947,0.18378454680200673,-0.0652235407912426,-0.5917460836575201,-0.6178813276968698
7140,-0.05236713308103047,-0.41213106775507236,-0.015281412754985513,-0.2826499981570746,-0.21944061036638518,0.6759337928706383,0.2746325669577421,-0.49660412783501073,0.18206249352827375,-0.0641429270026107,-0.5902216934136175,-0.6216245218892473
7141,-0.044373345869018976,-0.43298641794315473,-0.015281412754985513,-0.3031374584184664,-0.2325941235198984,0.6859694752970432,0.2746325669577421,-0.48002758320244265,0.17408882856850783,-0.050541890733180606,-0.578996427051365,-0.6406097179565995
7142,-0.04389567321346721,-0.43278371768615975,-0.015281412754985513,-0.3076372853481998,-0.2304577225338672,0.6844238802429473,0.2746325669577421,-0.46568332090736064,0.18363233680568025,-0.053310793821572444,-0.5761742257343379,-0.642384144040663
7143,-0.03046561884638943,-0.4519355347555336,-0.015281412754985513,-0.33106940113041883,-0.23655126667088944,0.6934906648515277,0.2746325669577421,-0.4548945824590479,0.17471820719136,-0.044981020220547174,-0.567919066259666,-0.6560008826657044
7144,-0.027137401949989703,-0.46637937924797424,-0.015281412754985513,-0.3869616570226747,-0.2440811406273472,0.6785881884105897,0.2746325669577421,-0.44400837732211984,0.16342460927194713,-0.03820279526820669,-0.564569605894947,-0.6634277066062899
7145,-0.011859203424290587,-0.5039953753259936,-0.015281412754985513,-0.41119635090022577,-0.28031184736983306,0.6736216585034421,0.2746325669577421,-0.39180410338639693,0.14989681387985243,-0.02116092697449745,-0.5413871133133445,-0.6763288340997851
